Date,MYR,sin_DoY,Ave Monthly USD FX Rate,Inflation (CPI) %,Deposit Interest Rate %,Lending Interest Rate %,Imports (USD),Exports(USD),NY.GDP.MKTP.CD,Real Interest Rate(%),Foreign Exchange Reserves(%),REED 12mth std dev,Trade Openness,Capital Formations(USD),Gov Consumption Expendature (%GDP),GDP % Growth,MYR_30_ave,MYR_60_ave,MYR_90_ave,MoY_is_1,MoY_is_2,MoY_is_3,MoY_is_4,MoY_is_5,MoY_is_6,MoY_is_7,MoY_is_8,MoY_is_9,MoY_is_10,MoY_is_11,MoY_is_12,MYR_classifier
2017-12-05,4.066,-0.4482293417404106,4.07797368421053,120.879853357774,2.944336,4.60771111111111,17677000000.0,19456000000.0,319112136545.438,-116.27214224666288,31.00400099822352,1.179218049637971,0.1163634840153209,79978964049.8558,12.1925918694431,5.927448085011777,4.175633333333333,4.1936,4.221211111111111,0,0,0,0,0,0,0,0,0,0,0,1,Small Appreciation
2017-12-06,4.073,-0.4327755925504317,4.07797368421053,120.879853357774,2.944336,4.60771111111111,17677000000.0,19456000000.0,319112136545.438,-116.27214224666288,31.00400099822352,1.179218049637971,0.1163634840153209,79978964049.8558,12.1925918694431,5.927448085011777,4.1702,4.1916166666666665,4.218955555555556,0,0,0,0,0,0,0,0,0,0,0,1,Small Appreciation
2017-12-07,4.086,-0.4171936026123169,4.07797368421053,120.879853357774,2.944336,4.60771111111111,17677000000.0,19456000000.0,319112136545.438,-116.27214224666288,31.00400099822352,1.179218049637971,0.1163634840153209,79978964049.8558,12.1925918694431,5.927448085011777,4.165333333333334,4.1898,4.216805555555556,0,0,0,0,0,0,0,0,0,0,0,1,Small Appreciation
2017-12-08,4.087,-0.4014879892059737,4.07797368421053,120.879853357774,2.944336,4.60771111111111,17677000000.0,19456000000.0,319112136545.438,-116.27214224666288,31.00400099822352,1.179218049637971,0.1163634840153209,79978964049.8558,12.1925918694431,5.927448085011777,4.160433333333334,4.1878166666666665,4.214661111111111,0,0,0,0,0,0,0,0,0,0,0,1,Small Appreciation
2017-12-11,4.087,-0.3536761221763721,4.07797368421053,120.879853357774,2.944336,4.60771111111111,17677000000.0,19456000000.0,319112136545.438,-116.27214224666288,31.00400099822352,1.179218049637971,0.1163634840153209,79978964049.8558,12.1925918694431,5.927448085011777,4.155583333333333,4.1861,4.212472222222222,0,0,0,0,0,0,0,0,0,0,0,1,Small Appreciation
2017-12-12,4.077,-0.3375228995941134,4.07797368421053,120.879853357774,2.944336,4.60771111111111,17677000000.0,19456000000.0,319112136545.438,-116.27214224666288,31.00400099822352,1.179218049637971,0.1163634840153209,79978964049.8558,12.1925918694431,5.927448085011777,4.1501166666666665,4.183983333333333,4.210172222222222,0,0,0,0,0,0,0,0,0,0,0,1,Small Appreciation
2017-12-13,4.085,-0.3212696616923651,4.07797368421053,120.879853357774,2.944336,4.60771111111111,17677000000.0,19456000000.0,319112136545.438,-116.27214224666288,31.00400099822352,1.179218049637971,0.1163634840153209,79978964049.8558,12.1925918694431,5.927448085011777,4.144916666666666,4.182266666666667,4.208038888888889,0,0,0,0,0,0,0,0,0,0,0,1,Small Appreciation
2017-12-14,4.083,-0.3049212246562894,4.07797368421053,120.879853357774,2.944336,4.60771111111111,17677000000.0,19456000000.0,319112136545.438,-116.27214224666288,31.00400099822352,1.179218049637971,0.1163634840153209,79978964049.8558,12.1925918694431,5.927448085011777,4.139966666666667,4.180533333333333,4.205883333333333,0,0,0,0,0,0,0,0,0,0,0,1,Small Appreciation
2017-12-15,4.078,-0.2884824328806098,4.07797368421053,120.879853357774,2.944336,4.60771111111111,17677000000.0,19456000000.0,319112136545.438,-116.27214224666288,31.00400099822352,1.179218049637971,0.1163634840153209,79978964049.8558,12.1925918694431,5.927448085011777,4.1349,4.1786666666666665,4.203616666666666,0,0,0,0,0,0,0,0,0,0,0,1,Small Appreciation
2017-12-18,4.078,-0.2386727660059499,4.07797368421053,120.879853357774,2.944336,4.60771111111111,17677000000.0,19456000000.0,319112136545.438,-116.27214224666288,31.00400099822352,1.179218049637971,0.1163634840153209,79978964049.8558,12.1925918694431,5.927448085011777,4.129866666666667,4.176866666666666,4.201327777777778,0,0,0,0,0,0,0,0,0,0,0,1,Small Appreciation
2017-12-19,4.078,-0.2219215130041667,4.07797368421053,120.879853357774,2.944336,4.60771111111111,17677000000.0,19456000000.0,319112136545.438,-116.27214224666288,31.00400099822352,1.179218049637971,0.1163634840153209,79978964049.8558,12.1925918694431,5.927448085011777,4.124666666666667,4.1749,4.199005555555556,0,0,0,0,0,0,0,0,0,0,0,1,Small Appreciation
2017-12-20,4.071,-0.2051044998686192,4.07797368421053,120.879853357774,2.944336,4.60771111111111,17677000000.0,19456000000.0,319112136545.438,-116.27214224666288,31.00400099822352,1.179218049637971,0.1163634840153209,79978964049.8558,12.1925918694431,5.927448085011777,4.119366666666667,4.172816666666667,4.196572222222223,0,0,0,0,0,0,0,0,0,0,0,1,Small Appreciation
2017-12-21,4.076,-0.1882267098432439,4.07797368421053,120.879853357774,2.944336,4.60771111111111,17677000000.0,19456000000.0,319112136545.438,-116.27214224666288,31.00400099822352,1.179218049637971,0.1163634840153209,79978964049.8558,12.1925918694431,5.927448085011777,4.114283333333334,4.170716666666666,4.194155555555556,0,0,0,0,0,0,0,0,0,0,0,1,Small Appreciation
2017-12-22,4.077,-0.1712931441814778,4.07797368421053,120.879853357774,2.944336,4.60771111111111,17677000000.0,19456000000.0,319112136545.438,-116.27214224666288,31.00400099822352,1.179218049637971,0.1163634840153209,79978964049.8558,12.1925918694431,5.927448085011777,4.10925,4.168583333333333,4.191766666666666,0,0,0,0,0,0,0,0,0,0,0,1,Small Appreciation
2017-12-26,4.083,-0.1031016974474354,4.07797368421053,120.879853357774,2.944336,4.60771111111111,17677000000.0,19456000000.0,319112136545.438,-116.27214224666288,31.00400099822352,1.179218049637971,0.1163634840153209,79978964049.8558,12.1925918694431,5.927448085011777,4.105183333333333,4.166300000000001,4.189422222222222,0,0,0,0,0,0,0,0,0,0,0,1,Small Appreciation
2017-12-27,4.081,-0.0859647987374467,4.07797368421053,120.879853357774,2.944336,4.60771111111111,17677000000.0,19456000000.0,319112136545.438,-116.27214224666288,31.00400099822352,1.179218049637971,0.1163634840153209,79978964049.8558,12.1925918694431,5.927448085011777,4.10155,4.1638166666666665,4.187022222222223,0,0,0,0,0,0,0,0,0,0,0,1,Small Appreciation
2017-12-28,4.065,-0.0688024268023206,4.07797368421053,120.879853357774,2.944336,4.60771111111111,17677000000.0,19456000000.0,319112136545.438,-116.27214224666288,31.00400099822352,1.179218049637971,0.1163634840153209,79978964049.8558,12.1925918694431,5.927448085011777,4.0973,4.16125,4.1844777777777775,0,0,0,0,0,0,0,0,0,0,0,1,Small Appreciation
2017-12-29,4.044,-0.0516196672232541,4.07797368421053,120.879853357774,2.944336,4.60771111111111,17677000000.0,19456000000.0,319112136545.438,-116.27214224666288,31.00400099822352,1.179218049637971,0.1163634840153209,79978964049.8558,12.1925918694431,5.927448085011777,4.093,4.1581166666666665,4.181766666666667,0,0,0,0,0,0,0,0,0,0,0,1,Small Appreciation
2018-01-02,4.018,0.0172133561558346,3.95778571428571,121.279786702216,3.0116,4.6281037037037,18512000000.0,20958000000.0,358715057123.739,-116.6516829985123,27.914735668722876,1.5384596224356504,0.1100316231955236,86835111397.4871,11.9486395619076,12.410346095583868,4.087766666666667,4.154458333333333,4.178794444444445,1,0,0,0,0,0,0,0,0,0,0,0,Small Appreciation
2018-01-03,4.012,0.0344216116227457,3.95778571428571,121.279786702216,3.0116,4.6281037037037,18512000000.0,20958000000.0,358715057123.739,-116.6516829985123,27.914735668722876,1.5384596224356504,0.1100316231955236,86835111397.4871,11.9486395619076,12.410346095583868,4.082833333333334,4.150891666666666,4.175827777777778,1,0,0,0,0,0,0,0,0,0,0,0,Small Appreciation
2018-01-04,4.005,0.0516196672232537,3.95778571428571,121.279786702216,3.0116,4.6281037037037,18512000000.0,20958000000.0,358715057123.739,-116.6516829985123,27.914735668722876,1.5384596224356504,0.1100316231955236,86835111397.4871,11.9486395619076,12.410346095583868,4.0776666666666666,4.147191666666666,4.1727944444444445,1,0,0,0,0,0,0,0,0,0,0,0,Small Appreciation
2018-01-05,3.995,0.0688024268023198,3.95778571428571,121.279786702216,3.0116,4.6281037037037,18512000000.0,20958000000.0,358715057123.739,-116.6516829985123,27.914735668722876,1.5384596224356504,0.1100316231955236,86835111397.4871,11.9486395619076,12.410346095583868,4.072900000000001,4.143175,4.16965,1,0,0,0,0,0,0,0,0,0,0,0,Small Appreciation
2018-01-08,3.995,0.1202080448993527,3.95778571428571,121.279786702216,3.0116,4.6281037037037,18512000000.0,20958000000.0,358715057123.739,-116.6516829985123,27.914735668722876,1.5384596224356504,0.1100316231955236,86835111397.4871,11.9486395619076,12.410346095583868,4.069066666666667,4.139475,4.1665777777777775,1,0,0,0,0,0,0,0,0,0,0,0,Small Appreciation
2018-01-09,4.007,0.1372787721132647,3.95778571428571,121.279786702216,3.0116,4.6281037037037,18512000000.0,20958000000.0,358715057123.739,-116.6516829985123,27.914735668722876,1.5384596224356504,0.1100316231955236,86835111397.4871,11.9486395619076,12.410346095583868,4.06545,4.135925,4.1637,1,0,0,0,0,0,0,0,0,0,0,0,Small Appreciation
2018-01-10,4.002,0.1543088206642811,3.95778571428571,121.279786702216,3.0116,4.6281037037037,18512000000.0,20958000000.0,358715057123.739,-116.6516829985123,27.914735668722876,1.5384596224356504,0.1100316231955236,86835111397.4871,11.9486395619076,12.410346095583868,4.06175,4.132291666666667,4.160772222222222,1,0,0,0,0,0,0,0,0,0,0,0,Small Appreciation
2018-01-11,3.985,0.1712931441814776,3.95778571428571,121.279786702216,3.0116,4.6281037037037,18512000000.0,20958000000.0,358715057123.739,-116.6516829985123,27.914735668722876,1.5384596224356504,0.1100316231955236,86835111397.4871,11.9486395619076,12.410346095583868,4.057883333333333,4.128375,4.157616666666667,1,0,0,0,0,0,0,0,0,0,0,0,Small Appreciation
2018-01-12,3.97,0.1882267098432442,3.95778571428571,121.279786702216,3.0116,4.6281037037037,18512000000.0,20958000000.0,358715057123.739,-116.6516829985123,27.914735668722876,1.5384596224356504,0.1100316231955236,86835111397.4871,11.9486395619076,12.410346095583868,4.054216666666666,4.1242833333333335,4.154294444444445,1,0,0,0,0,0,0,0,0,0,0,0,Small Appreciation
2018-01-16,3.954,0.255353295116187,3.95778571428571,121.279786702216,3.0116,4.6281037037037,18512000000.0,20958000000.0,358715057123.739,-116.6516829985123,27.914735668722876,1.5384596224356504,0.1100316231955236,86835111397.4871,11.9486395619076,12.410346095583868,4.049766666666667,4.119816666666667,4.150794444444444,1,0,0,0,0,0,0,0,0,0,0,0,Small deppreciation
2018-01-17,3.952,0.2719581575341055,3.95778571428571,121.279786702216,3.0116,4.6281037037037,18512000000.0,20958000000.0,358715057123.739,-116.6516829985123,27.914735668722876,1.5384596224356504,0.1100316231955236,86835111397.4871,11.9486395619076,12.410346095583868,4.04525,4.115316666666667,4.147388888888889,1,0,0,0,0,0,0,0,0,0,0,0,Small deppreciation
2018-01-18,3.954,0.288482432880609,3.95778571428571,121.279786702216,3.0116,4.6281037037037,18512000000.0,20958000000.0,358715057123.739,-116.6516829985123,27.914735668722876,1.5384596224356504,0.1100316231955236,86835111397.4871,11.9486395619076,12.410346095583868,4.0408,4.11085,4.144244444444444,1,0,0,0,0,0,0,0,0,0,0,0,Small deppreciation
2018-01-19,3.936,0.304921224656289,3.95778571428571,121.279786702216,3.0116,4.6281037037037,18512000000.0,20958000000.0,358715057123.739,-116.6516829985123,27.914735668722876,1.5384596224356504,0.1100316231955236,86835111397.4871,11.9486395619076,12.410346095583868,4.036466666666667,4.10605,4.141222222222222,1,0,0,0,0,0,0,0,0,0,0,0,Small deppreciation
2018-01-22,3.933,0.3536761221763716,3.95778571428571,121.279786702216,3.0116,4.6281037037037,18512000000.0,20958000000.0,358715057123.739,-116.6516829985123,27.914735668722876,1.5384596224356504,0.1100316231955236,86835111397.4871,11.9486395619076,12.410346095583868,4.0318,4.101,4.138344444444445,1,0,0,0,0,0,0,0,0,0,0,0,Small deppreciation
2018-01-23,3.925,0.3697245428906731,3.95778571428571,121.279786702216,3.0116,4.6281037037037,18512000000.0,20958000000.0,358715057123.739,-116.6516829985123,27.914735668722876,1.5384596224356504,0.1100316231955236,86835111397.4871,11.9486395619076,12.410346095583868,4.026433333333333,4.095883333333333,4.135344444444444,1,0,0,0,0,0,0,0,0,0,0,0,Small deppreciation
2018-01-24,3.911,0.385663406243607,3.95778571428571,121.279786702216,3.0116,4.6281037037037,18512000000.0,20958000000.0,358715057123.739,-116.6516829985123,27.914735668722876,1.5384596224356504,0.1100316231955236,86835111397.4871,11.9486395619076,12.410346095583868,4.020566666666666,4.0905000000000005,4.132066666666666,1,0,0,0,0,0,0,0,0,0,0,0,Small deppreciation
2018-01-25,3.884,0.401487989205973,3.95778571428571,121.279786702216,3.0116,4.6281037037037,18512000000.0,20958000000.0,358715057123.739,-116.6516829985123,27.914735668722876,1.5384596224356504,0.1100316231955236,86835111397.4871,11.9486395619076,12.410346095583868,4.0138,4.084691666666667,4.128666666666667,1,0,0,0,0,0,0,0,0,0,0,0,Small deppreciation
2018-01-26,3.869,0.4171936026123168,3.95778571428571,121.279786702216,3.0116,4.6281037037037,18512000000.0,20958000000.0,358715057123.739,-116.6516829985123,27.914735668722876,1.5384596224356504,0.1100316231955236,86835111397.4871,11.9486395619076,12.410346095583868,4.006866666666666,4.078491666666667,4.124944444444444,1,0,0,0,0,0,0,0,0,0,0,0,Small deppreciation
2018-01-29,3.879,0.4635502709028509,3.95778571428571,121.279786702216,3.0116,4.6281037037037,18512000000.0,20958000000.0,358715057123.739,-116.6516829985123,27.914735668722876,1.5384596224356504,0.1100316231955236,86835111397.4871,11.9486395619076,12.410346095583868,4.0,4.0724583333333335,4.121511111111111,1,0,0,0,0,0,0,0,0,0,0,0,Small deppreciation
2018-01-30,3.8995,0.4787338401157884,3.95778571428571,121.279786702216,3.0116,4.6281037037037,18512000000.0,20958000000.0,358715057123.739,-116.6516829985123,27.914735668722876,1.5384596224356504,0.1100316231955236,86835111397.4871,11.9486395619076,12.410346095583868,3.9938833333333337,4.066925,4.118316666666666,1,0,0,0,0,0,0,0,0,0,0,0,Small deppreciation
2018-01-31,3.8995,0.4937755501599771,3.95778571428571,121.279786702216,3.0116,4.6281037037037,18512000000.0,20958000000.0,358715057123.739,-116.6516829985123,27.914735668722876,1.5384596224356504,0.1100316231955236,86835111397.4871,11.9486395619076,12.410346095583868,3.987933333333333,4.061416666666667,4.115088888888889,1,0,0,0,0,0,0,0,0,0,0,0,Small deppreciation
2018-02-01,3.8995,0.5086709438521044,3.91230555555556,121.279786702216,3.1636,4.7881,15683000000.0,17989000000.0,358715057123.739,-116.491686702216,27.927717964817,1.786510974811302,0.0938683763932017,86835111397.4871,11.9486395619076,12.410346095583868,3.981983333333333,4.055925,4.111905555555556,0,1,0,0,0,0,0,0,0,0,0,0,Small deppreciation
2018-02-02,3.885,0.5234156073655503,3.91230555555556,121.279786702216,3.1636,4.7881,15683000000.0,17989000000.0,358715057123.739,-116.491686702216,27.927717964817,1.786510974811302,0.0938683763932017,86835111397.4871,11.9486395619076,12.410346095583868,3.97555,4.050108333333333,4.10845,0,1,0,0,0,0,0,0,0,0,0,0,Small deppreciation
2018-02-05,3.898,0.5667017562911176,3.91230555555556,121.279786702216,3.1636,4.7881,15683000000.0,17989000000.0,358715057123.739,-116.491686702216,27.927717964817,1.786510974811302,0.0938683763932017,86835111397.4871,11.9486395619076,12.410346095583868,3.969783333333333,4.044575,4.105138888888889,0,1,0,0,0,0,0,0,0,0,0,0,Small deppreciation
2018-02-06,3.9135,0.5808002734538009,3.91230555555556,121.279786702216,3.1636,4.7881,15683000000.0,17989000000.0,358715057123.739,-116.491686702216,27.927717964817,1.786510974811302,0.0938683763932017,86835111397.4871,11.9486395619076,12.410346095583868,3.9643666666666655,4.039325000000001,4.101933333333334,0,1,0,0,0,0,0,0,0,0,0,0,Small deppreciation
2018-02-07,3.907,0.5947266869607634,3.91230555555556,121.279786702216,3.1636,4.7881,15683000000.0,17989000000.0,358715057123.739,-116.491686702216,27.927717964817,1.786510974811302,0.0938683763932017,86835111397.4871,11.9486395619076,12.410346095583868,3.9587,4.033975,4.098622222222223,0,1,0,0,0,0,0,0,0,0,0,0,Small deppreciation
2018-02-08,3.9245,0.6084768701151261,3.91230555555556,121.279786702216,3.1636,4.7881,15683000000.0,17989000000.0,358715057123.739,-116.491686702216,27.927717964817,1.786510974811302,0.0938683763932017,86835111397.4871,11.9486395619076,12.410346095583868,3.953416666666667,4.0293,4.0953388888888895,0,1,0,0,0,0,0,0,0,0,0,0,Small deppreciation
2018-02-09,3.937,0.6220467484408675,3.91230555555556,121.279786702216,3.1636,4.7881,15683000000.0,17989000000.0,358715057123.739,-116.491686702216,27.927717964817,1.786510974811302,0.0938683763932017,86835111397.4871,11.9486395619076,12.410346095583868,3.948616666666666,4.025083333333333,4.092083333333333,0,1,0,0,0,0,0,0,0,0,0,0,Small deppreciation
2018-02-12,3.937,0.6616346182422783,3.91230555555556,121.279786702216,3.1636,4.7881,15683000000.0,17989000000.0,358715057123.739,-116.491686702216,27.927717964817,1.786510974811302,0.0938683763932017,86835111397.4871,11.9486395619076,12.410346095583868,3.94435,4.020825,4.08895,0,1,0,0,0,0,0,0,0,0,0,0,Small deppreciation
2018-02-13,3.937,0.6744436188329455,3.91230555555556,121.279786702216,3.1636,4.7881,15683000000.0,17989000000.0,358715057123.739,-116.491686702216,27.927717964817,1.786510974811302,0.0938683763932017,86835111397.4871,11.9486395619076,12.410346095583868,3.940783333333333,4.016891666666667,4.085672222222223,0,1,0,0,0,0,0,0,0,0,0,0,Small deppreciation
2018-02-14,3.914,0.6870527672236669,3.91230555555556,121.279786702216,3.1636,4.7881,15683000000.0,17989000000.0,358715057123.739,-116.491686702216,27.927717964817,1.786510974811302,0.0938683763932017,86835111397.4871,11.9486395619076,12.410346095583868,3.9373166666666655,4.0125416666666665,4.082077777777778,0,1,0,0,0,0,0,0,0,0,0,0,Small deppreciation
2018-02-15,3.891,0.699458327051647,3.91230555555556,121.279786702216,3.1636,4.7881,15683000000.0,17989000000.0,358715057123.739,-116.491686702216,27.927717964817,1.786510974811302,0.0938683763932017,86835111397.4871,11.9486395619076,12.410346095583868,3.933283333333333,4.0080583333333335,4.078355555555556,0,1,0,0,0,0,0,0,0,0,0,0,Small deppreciation
2018-02-16,3.891,0.7116566222817746,3.91230555555556,121.279786702216,3.1636,4.7881,15683000000.0,17989000000.0,358715057123.739,-116.491686702216,27.927717964817,1.786510974811302,0.0938683763932017,86835111397.4871,11.9486395619076,12.410346095583868,3.929483333333333,4.003575,4.074622222222222,0,1,0,0,0,0,0,0,0,0,0,0,Small deppreciation
2018-02-20,3.9025,0.7583058084785624,3.91230555555556,121.279786702216,3.1636,4.7881,15683000000.0,17989000000.0,358715057123.739,-116.491686702216,27.927717964817,1.786510974811302,0.0938683763932017,86835111397.4871,11.9486395619076,12.410346095583868,3.9264,3.99965,4.070916666666666,0,1,0,0,0,0,0,0,0,0,0,0,Small deppreciation
2018-02-21,3.907,0.7694148268839378,3.91230555555556,121.279786702216,3.1636,4.7881,15683000000.0,17989000000.0,358715057123.739,-116.491686702216,27.927717964817,1.786510974811302,0.0938683763932017,86835111397.4871,11.9486395619076,12.410346095583868,3.923466666666667,3.996266666666666,4.067472222222222,0,1,0,0,0,0,0,0,0,0,0,0,Small deppreciation
2018-02-22,3.915,0.7802958510707755,3.91230555555556,121.279786702216,3.1636,4.7881,15683000000.0,17989000000.0,358715057123.739,-116.491686702216,27.927717964817,1.786510974811302,0.0938683763932017,86835111397.4871,11.9486395619076,12.410346095583868,3.9204,3.992925,4.0640833333333335,0,1,0,0,0,0,0,0,0,0,0,0,Small deppreciation
2018-02-23,3.917,0.7909456567567772,3.91230555555556,121.279786702216,3.1636,4.7881,15683000000.0,17989000000.0,358715057123.739,-116.491686702216,27.927717964817,1.786510974811302,0.0938683763932017,86835111397.4871,11.9486395619076,12.410346095583868,3.917566666666666,3.989658333333333,4.060716666666666,0,1,0,0,0,0,0,0,0,0,0,0,Small deppreciation
2018-02-26,3.901,0.8214765533024142,3.91230555555556,121.279786702216,3.1636,4.7881,15683000000.0,17989000000.0,358715057123.739,-116.491686702216,27.927717964817,1.786510974811302,0.0938683763932017,86835111397.4871,11.9486395619076,12.410346095583868,3.9147666666666665,3.986325,4.057172222222222,0,1,0,0,0,0,0,0,0,0,0,0,Small deppreciation
2018-02-27,3.906,0.8311706263658079,3.91230555555556,121.279786702216,3.1636,4.7881,15683000000.0,17989000000.0,358715057123.739,-116.491686702216,27.927717964817,1.786510974811302,0.0938683763932017,86835111397.4871,11.9486395619076,12.410346095583868,3.912633333333333,3.983425,4.053733333333334,0,1,0,0,0,0,0,0,0,0,0,0,Small deppreciation
2018-02-28,3.915,0.8406184056344782,3.91230555555556,121.279786702216,3.1636,4.7881,15683000000.0,17989000000.0,358715057123.739,-116.491686702216,27.927717964817,1.786510974811302,0.0938683763932017,86835111397.4871,11.9486395619076,12.410346095583868,3.911333333333333,3.98055,4.050322222222222,0,1,0,0,0,0,0,0,0,0,0,0,Small deppreciation
2018-03-01,3.927,0.8498170915275278,3.90309090909091,120.879853357774,3.1604,4.85896666666667,17886000000.0,21651000000.0,358715057123.739,-116.02088669110732,29.05955821158408,1.9235083322714857,0.1102184009698864,86835111397.4871,11.9486395619076,12.410346095583868,3.9105,3.977875,4.0470444444444444,0,0,1,0,0,0,0,0,0,0,0,0,Small deppreciation
2018-03-02,3.902,0.8587639582758029,3.90309090909091,120.879853357774,3.1604,4.85896666666667,17886000000.0,21651000000.0,358715057123.739,-116.02088669110732,29.05955821158408,1.9235083322714857,0.1102184009698864,86835111397.4871,11.9486395619076,12.410346095583868,3.9087666666666663,3.974783333333333,4.043488888888889,0,0,1,0,0,0,0,0,0,0,0,0,Small deppreciation
2018-03-05,3.905,0.8840675099433636,3.90309090909091,120.879853357774,3.1604,4.85896666666667,17886000000.0,21651000000.0,358715057123.739,-116.02088669110732,29.05955821158408,1.9235083322714857,0.1102184009698864,86835111397.4871,11.9486395619076,12.410346095583868,3.907733333333333,3.9721,4.039944444444445,0,0,1,0,0,0,0,0,0,0,0,0,Small deppreciation
2018-03-06,3.902,0.8919813464595485,3.90309090909091,120.879853357774,3.1604,4.85896666666667,17886000000.0,21651000000.0,358715057123.739,-116.02088669110732,29.05955821158408,1.9235083322714857,0.1102184009698864,86835111397.4871,11.9486395619076,12.410346095583868,3.9067,3.96925,4.036233333333333,0,0,1,0,0,0,0,0,0,0,0,0,Small deppreciation
2018-03-07,3.903,0.8996308696522433,3.90309090909091,120.879853357774,3.1604,4.85896666666667,17886000000.0,21651000000.0,358715057123.739,-116.02088669110732,29.05955821158408,1.9235083322714857,0.1102184009698864,86835111397.4871,11.9486395619076,12.410346095583868,3.9059666666666666,3.9662,4.032577777777778,0,0,1,0,0,0,0,0,0,0,0,0,Small deppreciation
2018-03-08,3.907,0.907013812802636,3.90309090909091,120.879853357774,3.1604,4.85896666666667,17886000000.0,21651000000.0,358715057123.739,-116.02088669110732,29.05955821158408,1.9235083322714857,0.1102184009698864,86835111397.4871,11.9486395619076,12.410346095583868,3.9058333333333337,3.9632,4.028944444444445,0,0,1,0,0,0,0,0,0,0,0,0,Small deppreciation
2018-03-09,3.91,0.9141279881853336,3.90309090909091,120.879853357774,3.1604,4.85896666666667,17886000000.0,21651000000.0,358715057123.739,-116.02088669110732,29.05955821158408,1.9235083322714857,0.1102184009698864,86835111397.4871,11.9486395619076,12.410346095583868,3.9067,3.96025,4.025361111111112,0,0,1,0,0,0,0,0,0,0,0,0,Small deppreciation
2018-03-12,3.903,0.9338372288229252,3.90309090909091,120.879853357774,3.1604,4.85896666666667,17886000000.0,21651000000.0,358715057123.739,-116.02088669110732,29.05955821158408,1.9235083322714857,0.1102184009698864,86835111397.4871,11.9486395619076,12.410346095583868,3.9078333333333335,3.95735,4.021605555555555,0,0,1,0,0,0,0,0,0,0,0,0,Small deppreciation
2018-03-13,3.8985,0.9398560579418954,3.90309090909091,120.879853357774,3.1604,4.85896666666667,17886000000.0,21651000000.0,358715057123.739,-116.02088669110732,29.05955821158408,1.9235083322714857,0.1102184009698864,86835111397.4871,11.9486395619076,12.410346095583868,3.9084833333333338,3.954241666666667,4.017799999999999,0,0,1,0,0,0,0,0,0,0,0,0,Small deppreciation
2018-03-14,3.904,0.9455963874271426,3.90309090909091,120.879853357774,3.1604,4.85896666666667,17886000000.0,21651000000.0,358715057123.739,-116.02088669110732,29.05955821158408,1.9235083322714857,0.1102184009698864,86835111397.4871,11.9486395619076,12.410346095583868,3.908633333333333,3.9512583333333335,4.014161111111111,0,0,1,0,0,0,0,0,0,0,0,0,Small deppreciation
2018-03-15,3.918,0.9510565162951536,3.90309090909091,120.879853357774,3.1604,4.85896666666667,17886000000.0,21651000000.0,358715057123.739,-116.02088669110732,29.05955821158408,1.9235083322714857,0.1102184009698864,86835111397.4871,11.9486395619076,12.410346095583868,3.90925,3.9485916666666663,4.010694444444444,0,0,1,0,0,0,0,0,0,0,0,0,Small deppreciation
2018-03-16,3.907,0.9562348265919056,3.90309090909091,120.879853357774,3.1604,4.85896666666667,17886000000.0,21651000000.0,358715057123.739,-116.02088669110732,29.05955821158408,1.9235083322714857,0.1102184009698864,86835111397.4871,11.9486395619076,12.410346095583868,3.9095,3.945741666666666,4.007116666666667,0,0,1,0,0,0,0,0,0,0,0,0,Small deppreciation
2018-03-19,3.916,0.9700639218515072,3.90309090909091,120.879853357774,3.1604,4.85896666666667,17886000000.0,21651000000.0,358715057123.739,-116.02088669110732,29.05955821158408,1.9235083322714857,0.1102184009698864,86835111397.4871,11.9486395619076,12.410346095583868,3.910533333333333,3.9430416666666654,4.003583333333333,0,0,1,0,0,0,0,0,0,0,0,0,Small deppreciation
2018-03-20,3.915,0.9741004551724204,3.90309090909091,120.879853357774,3.1604,4.85896666666667,17886000000.0,21651000000.0,358715057123.739,-116.02088669110732,29.05955821158408,1.9235083322714857,0.1102184009698864,86835111397.4871,11.9486395619076,12.410346095583868,3.9111,3.9404416666666666,4.000083333333333,0,0,1,0,0,0,0,0,0,0,0,0,Small deppreciation
2018-03-21,3.924,0.9778483415056568,3.90309090909091,120.879853357774,3.1604,4.85896666666667,17886000000.0,21651000000.0,358715057123.739,-116.02088669110732,29.05955821158408,1.9235083322714857,0.1102184009698864,86835111397.4871,11.9486395619076,12.410346095583868,3.91145,3.937908333333333,3.9967,0,0,1,0,0,0,0,0,0,0,0,0,Small deppreciation
2018-03-22,3.912,0.9813064702716092,3.90309090909091,120.879853357774,3.1604,4.85896666666667,17886000000.0,21651000000.0,358715057123.739,-116.02088669110732,29.05955821158408,1.9235083322714857,0.1102184009698864,86835111397.4871,11.9486395619076,12.410346095583868,3.9116166666666663,3.935158333333333,3.9931888888888887,0,0,1,0,0,0,0,0,0,0,0,0,Small deppreciation
2018-03-23,3.915,0.9844738167520922,3.90309090909091,120.879853357774,3.1604,4.85896666666667,17886000000.0,21651000000.0,358715057123.739,-116.02088669110732,29.05955821158408,1.9235083322714857,0.1102184009698864,86835111397.4871,11.9486395619076,12.410346095583868,3.9113,3.9323583333333336,3.989966666666667,0,0,1,0,0,0,0,0,0,0,0,0,Small deppreciation
