Date,THB,sin_DoY,Ave Monthly USD FX Rate,Inflation (CPI) %,Lending Interest Rate %,Deposit Interest Rate %,Exports(USD),Imports (USD),NY.GDP.MKTP.CD,Real Interest Rate(%),Foreign Exchange Reserves(%),Trade Openness,Current Account(%GDP),FDI(%GDP),Capital Formations(USD),Gov Consumption Expendature (%GDP),GDP % Growth,THB_30_ave,THB_60_ave,THB_90_ave,MoY_is_1,MoY_is_2,MoY_is_3,MoY_is_4,MoY_is_5,MoY_is_6,MoY_is_7,MoY_is_8,MoY_is_9,MoY_is_10,MoY_is_11,MoY_is_12,THB_classifier
1991-07-22,25.68,-0.3294084822245302,25.7421298762891,52.4358497590435,16.0,15.0,2710537175.25795,3356715252.98265,98234695722.0341,-36.4358497590435,16.503334062207145,0.06176282609362947,-1.7601708364461621,0.5798279749644017,40896664158.5152,9.22060819677098,15.105658453115979,25.76833333333333,25.712833333333336,25.63722222222222,0,0,0,0,0,0,1,0,0,0,0,0,Small Appreciation
1991-07-23,25.73,-0.3456123126707333,25.7421298762891,52.4358497590435,16.0,15.0,2710537175.25795,3356715252.98265,98234695722.0341,-36.4358497590435,16.503334062207145,0.06176282609362947,-1.7601708364461621,0.5798279749644017,40896664158.5152,9.22060819677098,15.105658453115979,25.76833333333333,25.714916666666667,25.641666666666666,0,0,0,0,0,0,1,0,0,0,0,0,Small Appreciation
1991-07-24,25.72,-0.3617137307297674,25.7421298762891,52.4358497590435,16.0,15.0,2710537175.25795,3356715252.98265,98234695722.0341,-36.4358497590435,16.503334062207145,0.06176282609362947,-1.7601708364461621,0.5798279749644017,40896664158.5152,9.22060819677098,15.105658453115979,25.766333333333332,25.715916666666665,25.64588888888889,0,0,0,0,0,0,1,0,0,0,0,0,Small Appreciation
1991-07-25,25.71,-0.37770796520396466,25.7421298762891,52.4358497590435,16.0,15.0,2710537175.25795,3356715252.98265,98234695722.0341,-36.4358497590435,16.503334062207145,0.06176282609362947,-1.7601708364461621,0.5798279749644017,40896664158.5152,9.22060819677098,15.105658453115979,25.763666666666666,25.716749999999998,25.649555555555555,0,0,0,0,0,0,1,0,0,0,0,0,Small Appreciation
1991-07-26,25.76,-0.39359027665646645,25.7421298762891,52.4358497590435,16.0,15.0,2710537175.25795,3356715252.98265,98234695722.0341,-36.4358497590435,16.503334062207145,0.06176282609362947,-1.7601708364461621,0.5798279749644017,40896664158.5152,9.22060819677098,15.105658453115979,25.762666666666668,25.71833333333333,25.65411111111111,0,0,0,0,0,0,1,0,0,0,0,0,Small Appreciation
1991-07-29,25.7,-0.4405187843504952,25.7421298762891,52.4358497590435,16.0,15.0,2710537175.25795,3356715252.98265,98234695722.0341,-36.4358497590435,16.503334062207145,0.06176282609362947,-1.7601708364461621,0.5798279749644017,40896664158.5152,9.22060819677098,15.105658453115979,25.758333333333333,25.719,25.657888888888888,0,0,0,0,0,0,1,0,0,0,0,0,Small Appreciation
1991-07-30,25.72,-0.455906693508459,25.7421298762891,52.4358497590435,16.0,15.0,2710537175.25795,3356715252.98265,98234695722.0341,-36.4358497590435,16.503334062207145,0.06176282609362947,-1.7601708364461621,0.5798279749644017,40896664158.5152,9.22060819677098,15.105658453115979,25.755,25.71916666666667,25.660888888888888,0,0,0,0,0,0,1,0,0,0,0,0,Small Appreciation
1991-07-31,25.74,-0.47115950767386394,25.7421298762891,52.4358497590435,16.0,15.0,2710537175.25795,3356715252.98265,98234695722.0341,-36.4358497590435,16.503334062207145,0.06176282609362947,-1.7601708364461621,0.5798279749644017,40896664158.5152,9.22060819677098,15.105658453115979,25.752333333333336,25.720333333333333,25.663999999999998,0,0,0,0,0,0,1,0,0,0,0,0,Small Appreciation
1991-08-01,25.72,-0.4862727071086902,25.706129694658,52.8990639795298,16.0,15.5,2511035335.41317,3392109237.59249,98234695722.0341,-36.8990639795298,16.579681832665173,0.0600922569120513,-1.7601708364461621,0.5798279749644017,40896664158.5152,9.22060819677098,15.105658453115979,25.749666666666663,25.721833333333336,25.667333333333332,0,0,0,0,0,0,0,1,0,0,0,0,Small Appreciation
1991-08-02,25.74,-0.5012418134457756,25.706129694658,52.8990639795298,16.0,15.5,2511035335.41317,3392109237.59249,98234695722.0341,-36.8990639795298,16.579681832665173,0.0600922569120513,-1.7601708364461621,0.5798279749644017,40896664158.5152,9.22060819677098,15.105658453115979,25.747,25.7235,25.671111111111106,0,0,0,0,0,0,0,1,0,0,0,0,Small Appreciation
