Date,TRY,Yr,DoM,MoY,sin_DoY,cos_DoY,Ave Monthly USD FX Rate,@OBS_STATUS_x,Inflation (CPI) %,@OBS_STATUS_y,Deposit Interest Rate %,Imports (USD),Exports(USD),NY.GDP.MKTP.CD,Foreign Exchange Reserves(%),M2 Multiplier Growth (%),M2/Reserves,Domestic Credit to GDP,Trade Openness,Portfolio Investments(USD),Umemployment rate(%),Current Account(%GDP),FDI(%GDP),Total Debt(USD),Short Term Debt(USD),Capital Formations(USD),Gov Consumption Expendature (%GDP),GDP % Growth,TRY_30_ave,TRY_60_ave,TRY_90_ave,TRY_90d_change,TRY_classifier
2019-04-26,5.9426,2019,26,4,0.9175836260593937,-0.39754281428255595,5.753755,,229.613228699552,,28.9,17965923262.287,15345837031.642801,761428183369.171,9.28422834668379,0.0,,,0.04374905082516353,1563000000.0,11.106002248,0.0032833037371141007,0.28643541802583417,,,196977258433.501,15.5272928091397,-2.177458954531064,5.646966666666668,5.485018333333333,5.440458888888889,-0.0459563154174939,Small Appreciation
2019-04-29,5.9424,2019,29,4,0.895839290734909,-0.4443781781046132,5.753755,,229.613228699552,,28.9,17965923262.287,15345837031.642801,761428183369.171,9.28422834668379,0.0,,,0.04374905082516353,1563000000.0,11.106002248,0.0032833037371141007,0.28643541802583417,,,196977258433.501,15.5272928091397,-2.177458954531064,5.662796666666667,5.497813333333332,5.446997777777777,-0.04188543349488416,Small Appreciation
2019-04-30,5.9698,2019,30,4,0.8880573226294932,-0.45973273945210397,5.753755,,229.613228699552,,28.9,17965923262.287,15345837031.642801,761428183369.171,9.28422834668379,0.0,,,0.04374905082516353,1563000000.0,11.106002248,0.0032833037371141007,0.28643541802583417,,,196977258433.501,15.5272928091397,-2.177458954531064,5.679779999999999,5.510305000000001,5.454696666666667,-0.04179369493115348,Small Appreciation
2019-05-01,5.9477,2019,1,5,0.8800122039735357,-0.47495107206704995,6.05106935483871,,231.793721973094,,26.0,18497478484.608,16866677642.4215,761428183369.171,9.65923147401295,0.0,,,0.046444506388704995,1563000000.0,11.106002248,0.0032833037371141007,0.28643541802583417,,,196977258433.501,15.5272928091397,-2.177458954531064,5.695936666666666,5.5224866666666665,5.462312222222222,-0.03191149519982517,Small Appreciation
2019-05-02,5.9721,2019,2,5,0.8717063187093218,-0.4900286664290592,6.05106935483871,,231.793721973094,,26.0,18497478484.608,16866677642.4215,761428183369.171,9.65923147401295,0.0,,,0.046444506388704995,1563000000.0,11.106002248,0.0032833037371141007,0.28643541802583417,,,196977258433.501,15.5272928091397,-2.177458954531064,5.712373333333334,5.535301666666667,5.469703333333333,-0.031412735888548426,Small Appreciation
2019-05-03,5.972,2019,3,5,0.8631421280499114,-0.5049610547215204,6.05106935483871,,231.793721973094,,26.0,18497478484.608,16866677642.4215,761428183369.171,9.65923147401295,0.0,,,0.046444506388704995,1563000000.0,11.106002248,0.0032833037371141007,0.28643541802583417,,,196977258433.501,15.5272928091397,-2.177458954531064,5.72912,5.547843333333334,5.4771366666666665,-0.03700602813127929,Small Appreciation
2019-05-07,6.1567,2019,7,5,0.8263541987239096,-0.5631507242749186,6.05106935483871,,231.793721973094,,26.0,18497478484.608,16866677642.4215,761428183369.171,9.65923147401295,0.0,,,0.046444506388704995,1563000000.0,11.106002248,0.0032833037371141007,0.28643541802583417,,,196977258433.501,15.5272928091397,-2.177458954531064,5.752006666666667,5.562853333333334,5.4866222222222225,-0.0800266376467913,Large Appreciation
2019-05-08,6.1835,2019,8,5,0.8165380514459161,-0.5772916165517272,6.05106935483871,,231.793721973094,,26.0,18497478484.608,16866677642.4215,761428183369.171,9.65923147401295,0.0,,,0.046444506388704995,1563000000.0,11.106002248,0.0032833037371141007,0.28643541802583417,,,196977258433.501,15.5272928091397,-2.177458954531064,5.767823333333333,5.578313333333333,5.496557777777777,-0.08260693781838768,Large Appreciation
2019-05-09,6.2415,2019,9,5,0.8064799463209448,-0.5912614448635781,6.05106935483871,,231.793721973094,,26.0,18497478484.608,16866677642.4215,761428183369.171,9.65923147401295,0.0,,,0.046444506388704995,1563000000.0,11.106002248,0.0032833037371141007,0.28643541802583417,,,196977258433.501,15.5272928091397,-2.177458954531064,5.79058,5.594328333333334,5.5073566666666665,-0.08536409516943044,Large Appreciation
2019-05-10,6.0874,2019,10,5,0.7961828637826158,-0.6050560696488488,6.05106935483871,,231.793721973094,,26.0,18497478484.608,16866677642.4215,761428183369.171,9.65923147401295,0.0,,,0.046444506388704995,1563000000.0,11.106002248,0.0032833037371141007,0.28643541802583417,,,196977258433.501,15.5272928091397,-2.177458954531064,5.811283333333334,5.608023333333334,5.516233333333333,-0.06457600946216768,Large Appreciation
2019-05-13,6.0758,2019,13,5,0.7638886127905428,-0.6453481132295501,6.05106935483871,,231.793721973094,,26.0,18497478484.608,16866677642.4215,761428183369.171,9.65923147401295,0.0,,,0.046444506388704995,1563000000.0,11.106002248,0.0032833037371141007,0.28643541802583417,,,196977258433.501,15.5272928091397,-2.177458954531064,5.832696666666667,5.621428333333332,5.523894444444445,-0.06698706343197602,Large Appreciation
2019-05-14,5.9962,2019,14,5,0.7526668275320085,-0.6584015846980488,6.05106935483871,,231.793721973094,,26.0,18497478484.608,16866677642.4215,761428183369.171,9.65923147401295,0.0,,,0.046444506388704995,1563000000.0,11.106002248,0.0032833037371141007,0.28643541802583417,,,196977258433.501,15.5272928091397,-2.177458954531064,5.848376666666667,5.632938333333334,5.529445555555555,-0.04916447083152675,Small Appreciation
2019-05-15,6.01,2019,15,5,0.7412220108485958,-0.6712599575675313,6.05106935483871,,231.793721973094,,26.0,18497478484.608,16866677642.4215,761428183369.171,9.65923147401295,0.0,,,0.046444506388704995,1563000000.0,11.106002248,0.0032833037371141007,0.28643541802583417,,,196977258433.501,15.5272928091397,-2.177458954531064,5.860513333333333,5.64479,5.536763333333333,-0.04382695507487522,Small Appreciation
2019-05-16,6.0353,2019,16,5,0.7295575540864875,-0.6839194216246106,6.05106935483871,,231.793721973094,,26.0,18497478484.608,16866677642.4215,761428183369.171,9.65923147401295,0.0,,,0.046444506388704995,1563000000.0,11.106002248,0.0032833037371141007,0.28643541802583417,,,196977258433.501,15.5272928091397,-2.177458954531064,5.878526666666667,5.656856666666667,5.5439766666666666,-0.05071827415372898,Large Appreciation
2019-05-17,6.0496,2019,17,5,0.717676913675962,-0.6963762255968722,6.05106935483871,,231.793721973094,,26.0,18497478484.608,16866677642.4215,761428183369.171,9.65923147401295,0.0,,,0.046444506388704995,1563000000.0,11.106002248,0.0032833037371141007,0.28643541802583417,,,196977258433.501,15.5272928091397,-2.177458954531064,5.89238,5.669433333333333,5.550037777777778,-0.05767323459402263,Large Appreciation
2019-05-20,5.999,2019,20,5,0.6807734094770161,-0.7324940716135789,6.05106935483871,,231.793721973094,,26.0,18497478484.608,16866677642.4215,761428183369.171,9.65923147401295,0.0,,,0.046444506388704995,1563000000.0,11.106002248,0.0032833037371141007,0.28643541802583417,,,196977258433.501,15.5272928091397,-2.177458954531064,5.905023333333333,5.68068,5.555507777777778,-0.05240873478913155,Large Appreciation
2019-05-21,6.0519,2019,21,5,0.6680638642135335,-0.7441039398713607,6.05106935483871,,231.793721973094,,26.0,18497478484.608,16866677642.4215,761428183369.171,9.65923147401295,0.0,,,0.046444506388704995,1563000000.0,11.106002248,0.0032833037371141007,0.28643541802583417,,,196977258433.501,15.5272928091397,-2.177458954531064,5.9213000000000005,5.6927449999999995,5.562713333333334,-0.06259191328343161,Large Appreciation
2019-05-22,6.1052,2019,22,5,0.6551563572090853,-0.7554933140726803,6.05106935483871,,231.793721973094,,26.0,18497478484.608,16866677642.4215,761428183369.171,9.65923147401295,0.0,,,0.046444506388704995,1563000000.0,11.106002248,0.0032833037371141007,0.28643541802583417,,,196977258433.501,15.5272928091397,-2.177458954531064,5.937693333333333,5.705731666666667,5.569624444444444,-0.07313437725217853,Large Appreciation
2019-05-23,6.1043,2019,23,5,0.6420547132365637,-0.766658819300159,6.05106935483871,,231.793721973094,,26.0,18497478484.608,16866677642.4215,761428183369.171,9.65923147401295,0.0,,,0.046444506388704995,1563000000.0,11.106002248,0.0032833037371141007,0.28643541802583417,,,196977258433.501,15.5272928091397,-2.177458954531064,5.95068,5.719178333333334,5.5765344444444445,-0.074947168389496,Large Appreciation
2019-05-24,6.0884,2019,24,5,0.6287628145958344,-0.7775971469736269,6.05106935483871,,231.793721973094,,26.0,18497478484.608,16866677642.4215,761428183369.171,9.65923147401295,0.0,,,0.046444506388704995,1563000000.0,11.106002248,0.0032833037371141007,0.28643541802583417,,,196977258433.501,15.5272928091397,-2.177458954531064,5.963813333333333,5.73208,5.583782222222222,-0.061313317127652645,Large Appreciation
2019-05-28,6.024,2019,28,5,0.5737722679043246,-0.8190148866680801,6.05106935483871,,231.793721973094,,26.0,18497478484.608,16866677642.4215,761428183369.171,9.65923147401295,0.0,,,0.046444506388704995,1563000000.0,11.106002248,0.0032833037371141007,0.28643541802583417,,,196977258433.501,15.5272928091397,-2.177458954531064,5.974606666666667,5.743926666666667,5.591247777777777,-0.053950863213811484,Large Appreciation
2019-05-29,6.0259,2019,29,5,0.5595892624101765,-0.8287700871745038,6.05106935483871,,231.793721973094,,26.0,18497478484.608,16866677642.4215,761428183369.171,9.65923147401295,0.0,,,0.046444506388704995,1563000000.0,11.106002248,0.0032833037371141007,0.28643541802583417,,,196977258433.501,15.5272928091397,-2.177458954531064,5.9840333333333335,5.755465,5.59852,-0.05443170314807755,Large Appreciation
2019-05-30,5.898,2019,30,5,0.545240438540651,-0.8382797052177744,6.05106935483871,,231.793721973094,,26.0,18497478484.608,16866677642.4215,761428183369.171,9.65923147401295,0.0,,,0.046444506388704995,1563000000.0,11.106002248,0.0032833037371141007,0.28643541802583417,,,196977258433.501,15.5272928091397,-2.177458954531064,5.989833333333334,5.763683333333334,5.604812222222222,-0.03589352322821293,Small Appreciation
2019-05-31,5.8357,2019,31,5,0.5307300481619334,-0.8475409228928311,6.05106935483871,,231.793721973094,,26.0,18497478484.608,16866677642.4215,761428183369.171,9.65923147401295,0.0,,,0.046444506388704995,1563000000.0,11.106002248,0.0032833037371141007,0.28643541802583417,,,196977258433.501,15.5272928091397,-2.177458954531064,5.990503333333334,5.771364999999999,5.610395555555556,-0.007608341758486681,Small Appreciation
2019-06-03,5.846,2019,3,6,0.48627270710868997,-0.8738071036110808,5.82652666666667,,231.855381165919,,27.88,15090570065.1846,11608413130.0638,761428183369.171,9.46163229750985,0.0,,,0.03506434852084226,1563000000.0,11.106002248,0.0032833037371141007,0.28643541802583417,,,196977258433.501,15.5272928091397,-2.177458954531064,5.9917333333333325,5.779063333333332,5.616013333333334,-0.0035408826548066763,Small Appreciation
2019-06-04,5.76,2019,4,6,0.4711595076738638,-0.8820480249558537,5.82652666666667,,231.855381165919,,27.88,15090570065.1846,11608413130.0638,761428183369.171,9.46163229750985,0.0,,,0.03506434852084226,1563000000.0,11.106002248,0.0032833037371141007,0.28643541802583417,,,196977258433.501,15.5272928091397,-2.177458954531064,5.992546666666667,5.7845699999999995,5.621295555555556,0.01967013888888891,Small deppreciation
2019-06-05,5.7149,2019,5,6,0.4559066935084588,-0.8900275764346767,5.82652666666667,,231.855381165919,,27.88,15090570065.1846,11608413130.0638,761428183369.171,9.46163229750985,0.0,,,0.03506434852084226,1563000000.0,11.106002248,0.0032833037371141007,0.28643541802583417,,,196977258433.501,15.5272928091397,-2.177458954531064,5.98962,5.788754999999999,5.626456666666667,0.024304887224623206,Small deppreciation
2019-06-06,5.7748,2019,6,6,0.440518784350495,-0.8977433935342337,5.82652666666667,,231.855381165919,,27.88,15090570065.1846,11608413130.0638,761428183369.171,9.46163229750985,0.0,,,0.03506434852084226,1563000000.0,11.106002248,0.0032833037371141007,0.28643541802583417,,,196977258433.501,15.5272928091397,-2.177458954531064,5.9871533333333335,5.794295,5.632012222222222,0.01833829743021398,Small deppreciation
2019-06-07,5.792,2019,7,6,0.42500033996955416,-0.9051931898913974,5.82652666666667,,231.855381165919,,27.88,15090570065.1846,11608413130.0638,761428183369.171,9.46163229750985,0.0,,,0.03506434852084226,1563000000.0,11.106002248,0.0032833037371141007,0.28643541802583417,,,196977258433.501,15.5272928091397,-2.177458954531064,5.984423333333334,5.799996666666667,5.637036666666667,0.024930939226519344,Small deppreciation
2019-06-10,5.7713,2019,10,6,0.3777079652039649,-0.9259247771938498,5.82652666666667,,231.855381165919,,27.88,15090570065.1846,11608413130.0638,761428183369.171,9.46163229750985,0.0,,,0.03506434852084226,1563000000.0,11.106002248,0.0032833037371141007,0.28643541802583417,,,196977258433.501,15.5272928091397,-2.177458954531064,5.979133333333333,5.805126666666667,5.642163333333333,0.020792542408123005,Small deppreciation
2019-06-11,5.8265,2019,11,6,0.36171373072976765,-0.9322892131745133,5.82652666666667,,231.855381165919,,27.88,15090570065.1846,11608413130.0638,761428183369.171,9.46163229750985,0.0,,,0.03506434852084226,1563000000.0,11.106002248,0.0032833037371141007,0.28643541802583417,,,196977258433.501,15.5272928091397,-2.177458954531064,5.9752633333333325,5.811115,5.648433333333334,0.009079207071140516,Small deppreciation
2019-06-12,5.7858,2019,12,6,0.3456123126707335,-0.9383773917408641,5.82652666666667,,231.855381165919,,27.88,15090570065.1846,11608413130.0638,761428183369.171,9.46163229750985,0.0,,,0.03506434852084226,1563000000.0,11.106002248,0.0032833037371141007,0.28643541802583417,,,196977258433.501,15.5272928091397,-2.177458954531064,5.970043333333334,5.816419999999999,5.655223333333334,0.013325728507725731,Small deppreciation
2019-06-13,5.8713,2019,13,6,0.3294084822245304,-0.9441875088341993,5.82652666666667,,231.855381165919,,27.88,15090570065.1846,11608413130.0638,761428183369.171,9.46163229750985,0.0,,,0.03506434852084226,1563000000.0,11.106002248,0.0032833037371141007,0.28643541802583417,,,196977258433.501,15.5272928091397,-2.177458954531064,5.96676,5.82327,5.6624566666666665,-0.014238754619930849,Small Appreciation
2019-06-14,5.8837,2019,14,6,0.3131070409358269,-0.9497178427914316,5.82652666666667,,231.855381165919,,27.88,15090570065.1846,11608413130.0638,761428183369.171,9.46163229750985,0.0,,,0.03506434852084226,1563000000.0,11.106002248,0.0032833037371141007,0.28643541802583417,,,196977258433.501,15.5272928091397,-2.177458954531064,5.964626666666667,5.830281666666667,5.669866666666667,-0.006033618301408916,Small Appreciation
2019-06-17,5.8695,2019,17,6,0.26366549272800704,-0.9646141756912435,5.82652666666667,,231.855381165919,,27.88,15090570065.1846,11608413130.0638,761428183369.171,9.46163229750985,0.0,,,0.03506434852084226,1563000000.0,11.106002248,0.0032833037371141007,0.28643541802583417,,,196977258433.501,15.5272928091397,-2.177458954531064,5.9612066666666665,5.83679,5.67727,-0.006814890535820739,Small Appreciation
2019-06-18,5.8449,2019,18,6,0.24702218048093552,-0.9690098257244062,5.82652666666667,,231.855381165919,,27.88,15090570065.1846,11608413130.0638,761428183369.171,9.46163229750985,0.0,,,0.03506434852084226,1563000000.0,11.106002248,0.0032833037371141007,0.28643541802583417,,,196977258433.501,15.5272928091397,-2.177458954531064,5.956969999999999,5.843045,5.684218888888889,-0.015055860664853093,Small Appreciation
2019-06-19,5.8406,2019,19,6,0.23030567023061221,-0.9731183372332619,5.82652666666667,,231.855381165919,,27.88,15090570065.1846,11608413130.0638,761428183369.171,9.46163229750985,0.0,,,0.03506434852084226,1563000000.0,11.106002248,0.0032833037371141007,0.28643541802583417,,,196977258433.501,15.5272928091397,-2.177458954531064,5.946433333333333,5.84922,5.690713333333333,-0.013971167345820601,Small Appreciation
2019-06-20,5.7735,2019,20,6,0.21352091543979612,-0.9769384927771817,5.82652666666667,,231.855381165919,,27.88,15090570065.1846,11608413130.0638,761428183369.171,9.46163229750985,0.0,,,0.03506434852084226,1563000000.0,11.106002248,0.0032833037371141007,0.28643541802583417,,,196977258433.501,15.5272928091397,-2.177458954531064,5.932766666666667,5.850295,5.696464444444444,-0.0014549233567160424,Small Appreciation
2019-06-21,5.8107,2019,21,6,0.19667288979357647,-0.980469160361632,5.82652666666667,,231.855381165919,,27.88,15090570065.1846,11608413130.0638,761428183369.171,9.46163229750985,0.0,,,0.03506434852084226,1563000000.0,11.106002248,0.0032833037371141007,0.28643541802583417,,,196977258433.501,15.5272928091397,-2.177458954531064,5.918406666666667,5.854493333333333,5.7023544444444445,-0.015626344502383538,Small Appreciation
2019-06-24,5.7975,2019,24,6,0.1457991969198751,-0.9893142039703663,5.82652666666667,,231.855381165919,,27.88,15090570065.1846,11608413130.0638,761428183369.171,9.46163229750985,0.0,,,0.03506434852084226,1563000000.0,11.106002248,0.0032833037371141007,0.28643541802583417,,,196977258433.501,15.5272928091397,-2.177458954531064,5.908743333333334,5.860013333333333,5.708263333333333,-0.010711513583441135,Small Appreciation
2019-06-25,5.7731,2019,25,6,0.12874817745258132,-0.99167731989929,5.82652666666667,,231.855381165919,,27.88,15090570065.1846,11608413130.0638,761428183369.171,9.46163229750985,0.0,,,0.03506434852084226,1563000000.0,11.106002248,0.0032833037371141007,0.28643541802583417,,,196977258433.501,15.5272928091397,-2.177458954531064,5.898653333333333,5.8656749999999995,5.713836666666667,-0.011588228161646286,Small Appreciation
2019-06-26,5.7818,2019,26,6,0.11165900712169512,-0.993746580436178,5.82652666666667,,231.855381165919,,27.88,15090570065.1846,11608413130.0638,761428183369.171,9.46163229750985,0.0,,,0.03506434852084226,1563000000.0,11.106002248,0.0032833037371141007,0.28643541802583417,,,196977258433.501,15.5272928091397,-2.177458954531064,5.891506666666667,5.869941666666666,5.719127777777778,-0.01217613891867575,Small Appreciation
2019-06-27,5.7696,2019,27,6,0.09453674981719912,-0.9955213724144752,5.82652666666667,,231.855381165919,,27.88,15090570065.1846,11608413130.0638,761428183369.171,9.46163229750985,0.0,,,0.03506434852084226,1563000000.0,11.106002248,0.0032833037371141007,0.28643541802583417,,,196977258433.501,15.5272928091397,-2.177458954531064,5.883493333333334,5.872003333333334,5.7243577777777785,-0.011179284525790312,Small Appreciation
2019-06-28,5.7838,2019,28,6,0.07738647923346301,-0.9970011699250151,5.82652666666667,,231.855381165919,,27.88,15090570065.1846,11608413130.0638,761428183369.171,9.46163229750985,0.0,,,0.03506434852084226,1563000000.0,11.106002248,0.0032833037371141007,0.28643541802583417,,,196977258433.501,15.5272928091397,-2.177458954531064,5.87511,5.8768183333333335,5.729607777777778,-0.009422870776997772,Small Appreciation
2019-07-01,5.6452,2019,1,7,0.02581844022713308,-0.9996666485105112,5.67091129032258,,235.0,,25.57,19304079872.8088,15959828157.5044,761428183369.171,9.758543286540561,0.0,,,0.046312848408470116,1422000000.0,11.106002248,0.9869611033764988,0.24073183000520587,,,196977258433.501,15.5272928091397,-2.177458954531064,5.861630000000001,5.877005,5.733498888888889,0.020229575568624814,Small deppreciation
2019-07-02,5.6375,2019,2,7,0.008606996888688698,-0.9999629591162655,5.67091129032258,,235.0,,25.57,19304079872.8088,15959828157.5044,761428183369.171,9.758543286540561,0.0,,,0.046312848408470116,1422000000.0,11.106002248,0.9869611033764988,0.24073183000520587,,,196977258433.501,15.5272928091397,-2.177458954531064,5.8495800000000004,5.877301666666667,5.736979999999999,0.02201330376940125,Small deppreciation
2019-07-03,5.6324,2019,3,7,-0.008606996888688009,-0.9999629591162655,5.67091129032258,,235.0,,25.57,19304079872.8088,15959828157.5044,761428183369.171,9.758543286540561,0.0,,,0.046312848408470116,1422000000.0,11.106002248,0.9869611033764988,0.24073183000520587,,,196977258433.501,15.5272928091397,-2.177458954531064,5.835596666666666,5.878448333333333,5.740362222222222,0.019441090831617158,Small deppreciation
2019-07-04,5.5966,2019,4,7,-0.02581844022713239,-0.9996666485105112,5.67091129032258,,235.0,,25.57,19304079872.8088,15959828157.5044,761428183369.171,9.758543286540561,0.0,,,0.046312848408470116,1422000000.0,11.106002248,0.9869611033764988,0.24073183000520587,,,196977258433.501,15.5272928091397,-2.177458954531064,5.818643333333333,5.878168333333334,5.743368888888889,0.030143301290068925,Small deppreciation
2019-07-05,5.6253,2019,5,7,-0.04302223300453034,-0.99907411510223,5.67091129032258,,235.0,,25.57,19304079872.8088,15959828157.5044,761428183369.171,9.758543286540561,0.0,,,0.046312848408470116,1422000000.0,11.106002248,0.9869611033764988,0.24073183000520587,,,196977258433.501,15.5272928091397,-2.177458954531064,5.802676666666667,5.876678333333333,5.747011111111111,0.02632748475636837,Small deppreciation
2019-07-08,5.7281,2019,8,7,-0.09453674981719933,-0.9955213724144752,5.67091129032258,,235.0,,25.57,19304079872.8088,15959828157.5044,761428183369.171,9.758543286540561,0.0,,,0.046312848408470116,1422000000.0,11.106002248,0.9869611033764988,0.24073183000520587,,,196977258433.501,15.5272928091397,-2.177458954531064,5.790666666666667,5.8772400000000005,5.75160888888889,0.008240079607548578,Small deppreciation
2019-07-09,5.7215,2019,9,7,-0.11165900712169444,-0.9937465804361781,5.67091129032258,,235.0,,25.57,19304079872.8088,15959828157.5044,761428183369.171,9.758543286540561,0.0,,,0.046312848408470116,1422000000.0,11.106002248,0.9869611033764988,0.24073183000520587,,,196977258433.501,15.5272928091397,-2.177458954531064,5.780583333333333,5.877595,5.756145555555555,0.0033382854146639662,Small deppreciation
2019-07-10,5.7077,2019,10,7,-0.12874817745258066,-0.99167731989929,5.67091129032258,,235.0,,25.57,19304079872.8088,15959828157.5044,761428183369.171,9.758543286540561,0.0,,,0.046312848408470116,1422000000.0,11.106002248,0.9869611033764988,0.24073183000520587,,,196977258433.501,15.5272928091397,-2.177458954531064,5.7699766666666665,5.877005,5.760302222222223,0.009233141195227557,Small deppreciation
2019-07-11,5.6676,2019,11,7,-0.14579919691987442,-0.9893142039703664,5.67091129032258,,235.0,,25.57,19304079872.8088,15959828157.5044,761428183369.171,9.758543286540561,0.0,,,0.046312848408470116,1422000000.0,11.106002248,0.9869611033764988,0.24073183000520587,,,196977258433.501,15.5272928091397,-2.177458954531064,5.762296666666667,5.876065,5.763221111111112,0.013021384713105988,Small deppreciation
2019-07-12,5.7541,2019,12,7,-0.16280701293851646,-0.9866579328916572,5.67091129032258,,235.0,,25.57,19304079872.8088,15959828157.5044,761428183369.171,9.758543286540561,0.0,,,0.046312848408470116,1422000000.0,11.106002248,0.9869611033764988,0.24073183000520587,,,196977258433.501,15.5272928091397,-2.177458954531064,5.759576666666666,5.875039999999999,5.767435555555556,-0.004257833544776823,Small Appreciation
2019-07-15,5.7083,2019,15,7,-0.2135209154397959,-0.9769384927771817,5.67091129032258,,235.0,,25.57,19304079872.8088,15959828157.5044,761428183369.171,9.758543286540561,0.0,,,0.046312848408470116,1422000000.0,11.106002248,0.9869611033764988,0.24073183000520587,,,196977258433.501,15.5272928091397,-2.177458954531064,5.754986666666667,5.873360000000001,5.771037777777778,0.00033284865897020843,Small deppreciation
2019-07-16,5.707,2019,16,7,-0.23030567023061196,-0.973118337233262,5.67091129032258,,235.0,,25.57,19304079872.8088,15959828157.5044,761428183369.171,9.758543286540561,0.0,,,0.046312848408470116,1422000000.0,11.106002248,0.9869611033764988,0.24073183000520587,,,196977258433.501,15.5272928091397,-2.177458954531064,5.75322,5.872883333333333,5.77412,-0.0020851585771858305,Small Appreciation
2019-07-17,5.6892,2019,17,7,-0.24702218048093527,-0.9690098257244063,5.67091129032258,,235.0,,25.57,19304079872.8088,15959828157.5044,761428183369.171,9.758543286540561,0.0,,,0.046312848408470116,1422000000.0,11.106002248,0.9869611033764988,0.24073183000520587,,,196977258433.501,15.5272928091397,-2.177458954531064,5.752363333333333,5.870991666666667,5.776624444444443,0.0014940589186529518,Small deppreciation
2019-07-18,5.6887,2019,18,7,-0.2636654927280072,-0.9646141756912435,5.67091129032258,,235.0,,25.57,19304079872.8088,15959828157.5044,761428183369.171,9.758543286540561,0.0,,,0.046312848408470116,1422000000.0,11.106002248,0.9869611033764988,0.24073183000520587,,,196977258433.501,15.5272928091397,-2.177458954531064,5.749493333333334,5.868323333333334,5.779361111111111,0.003498163024944212,Small deppreciation
2019-07-19,5.6516,2019,19,7,-0.2802306751992161,-0.9599326896597445,5.67091129032258,,235.0,,25.57,19304079872.8088,15959828157.5044,761428183369.171,9.758543286540561,0.0,,,0.046312848408470116,1422000000.0,11.106002248,0.9869611033764988,0.24073183000520587,,,196977258433.501,15.5272928091397,-2.177458954531064,5.744813333333332,5.8646183333333335,5.781602222222222,0.01624318776983502,Small deppreciation
2019-07-22,5.6873,2019,22,7,-0.3294084822245302,-0.9441875088341994,5.67091129032258,,235.0,,25.57,19304079872.8088,15959828157.5044,761428183369.171,9.758543286540561,0.0,,,0.046312848408470116,1422000000.0,11.106002248,0.9869611033764988,0.24073183000520587,,,196977258433.501,15.5272928091397,-2.177458954531064,5.742013333333333,5.860573333333333,5.784088888888888,0.013503771561197864,Small deppreciation
2019-07-23,5.6932,2019,23,7,-0.3456123126707333,-0.9383773917408642,5.67091129032258,,235.0,,25.57,19304079872.8088,15959828157.5044,761428183369.171,9.758543286540561,0.0,,,0.046312848408470116,1422000000.0,11.106002248,0.9869611033764988,0.24073183000520587,,,196977258433.501,15.5272928091397,-2.177458954531064,5.737570000000001,5.856416666666667,5.7866,0.017248647509309434,Small deppreciation
2019-07-24,5.7042,2019,24,7,-0.3617137307297674,-0.9322892131745134,5.67091129032258,,235.0,,25.57,19304079872.8088,15959828157.5044,761428183369.171,9.758543286540561,0.0,,,0.046312848408470116,1422000000.0,11.106002248,0.9869611033764988,0.24073183000520587,,,196977258433.501,15.5272928091397,-2.177458954531064,5.73485,5.852446666666666,5.78923,0.010763998457277157,Small deppreciation
2019-07-25,5.6823,2019,25,7,-0.37770796520396466,-0.9259247771938499,5.67091129032258,,235.0,,25.57,19304079872.8088,15959828157.5044,761428183369.171,9.758543286540561,0.0,,,0.046312848408470116,1422000000.0,11.106002248,0.9869611033764988,0.24073183000520587,,,196977258433.501,15.5272928091397,-2.177458954531064,5.72855,5.847655,5.791696666666667,0.010576703095577455,Small deppreciation
2019-07-26,5.6471,2019,26,7,-0.39359027665646645,-0.9192859697186105,5.67091129032258,,235.0,,25.57,19304079872.8088,15959828157.5044,761428183369.171,9.758543286540561,0.0,,,0.046312848408470116,1422000000.0,11.106002248,0.9869611033764988,0.24073183000520587,,,196977258433.501,15.5272928091397,-2.177458954531064,5.720663333333333,5.842645,5.793742222222222,0.016096757627809044,Small deppreciation
2019-07-29,5.6105,2019,29,7,-0.4405187843504952,-0.8977433935342336,5.67091129032258,,235.0,,25.57,19304079872.8088,15959828157.5044,761428183369.171,9.758543286540561,0.0,,,0.046312848408470116,1422000000.0,11.106002248,0.9869611033764988,0.24073183000520587,,,196977258433.501,15.5272928091397,-2.177458954531064,5.71203,5.836618333333333,5.795203333333333,0.026058283575439045,Small deppreciation
2019-07-30,5.5634,2019,30,7,-0.455906693508459,-0.8900275764346766,5.67091129032258,,235.0,,25.57,19304079872.8088,15959828157.5044,761428183369.171,9.758543286540561,0.0,,,0.046312848408470116,1422000000.0,11.106002248,0.9869611033764988,0.24073183000520587,,,196977258433.501,15.5272928091397,-2.177458954531064,5.702646666666667,5.829808333333333,5.796245555555556,0.0339360822518604,Small deppreciation
2019-07-31,5.558,2019,31,7,-0.47115950767386394,-0.8820480249558535,5.67091129032258,,235.0,,25.57,19304079872.8088,15959828157.5044,761428183369.171,9.758543286540561,0.0,,,0.046312848408470116,1422000000.0,11.106002248,0.9869611033764988,0.24073183000520587,,,196977258433.501,15.5272928091397,-2.177458954531064,5.693226666666666,5.81983,5.7972222222222225,0.035012594458438295,Small deppreciation
