Date,INR,sin_DoY,Inflation (CPI) %,Ave Monthly USD FX Rate,Lending Interest Rate %,Exports(USD),Imports (USD),NY.GDP.MKTP.CD,Real Interest Rate(%),Foreign Exchange Reserves(%),Domestic Credit to GDP,Trade Openness,FDI(%GDP),Current Account(%GDP),Capital Formations(USD),Gov Consumption Expendature (%GDP),GDP % Growth,INR_30_ave,INR_60_ave,INR_90_ave,MoY_is_1,MoY_is_2,MoY_is_3,MoY_is_4,MoY_is_5,MoY_is_6,MoY_is_7,MoY_is_8,MoY_is_9,MoY_is_10,MoY_is_11,MoY_is_12,INR_classifier
2013-01-24,53.67,0.385663406243607,125.635061194546,54.3168,10.5,25775191064.2748,44754681332.4791,1856722121394.42,-115.135061194546,14.094116560827574,0.76936693909774,0.0379862293792165,0.3862295458890923,-0.9736463175917882,581076135092.154,10.2951601419889,1.591358053391145,54.563333333333325,54.582166666666666,54.13400000000001,1,0,0,0,0,0,0,0,0,0,0,0,Low Crash Confidence
2013-01-25,53.78,0.401487989205973,125.635061194546,54.3168,10.5,25775191064.2748,44754681332.4791,1856722121394.42,-115.135061194546,14.094116560827574,0.76936693909774,0.0379862293792165,0.3862295458890923,-0.9736463175917882,581076135092.154,10.2951601419889,1.591358053391145,54.54566666666666,54.586,54.11666666666667,1,0,0,0,0,0,0,0,0,0,0,0,Small deppreciation
2013-01-28,53.97,0.4482293417404106,125.635061194546,54.3168,10.5,25775191064.2748,44754681332.4791,1856722121394.42,-115.135061194546,14.094116560827574,0.76936693909774,0.0379862293792165,0.3862295458890923,-0.9736463175917882,581076135092.154,10.2951601419889,1.591358053391145,54.537,54.58383333333334,54.12411111111111,1,0,0,0,0,0,0,0,0,0,0,0,Low Crash Confidence
2013-01-29,53.64,0.4635502709028509,125.635061194546,54.3168,10.5,25775191064.2748,44754681332.4791,1856722121394.42,-115.135061194546,14.094116560827574,0.76936693909774,0.0379862293792165,0.3862295458890923,-0.9736463175917882,581076135092.154,10.2951601419889,1.591358053391145,54.513000000000005,54.5785,54.12144444444444,1,0,0,0,0,0,0,0,0,0,0,0,Low Crash Confidence
2013-01-30,53.21,0.4787338401157884,125.635061194546,54.3168,10.5,25775191064.2748,44754681332.4791,1856722121394.42,-115.135061194546,14.094116560827574,0.76936693909774,0.0379862293792165,0.3862295458890923,-0.9736463175917882,581076135092.154,10.2951601419889,1.591358053391145,54.470333333333336,54.568666666666665,54.11377777777778,1,0,0,0,0,0,0,0,0,0,0,0,Low Crash Confidence
2013-01-31,53.32,0.4937755501599771,125.635061194546,54.3168,10.5,25775191064.2748,44754681332.4791,1856722121394.42,-115.135061194546,14.094116560827574,0.76936693909774,0.0379862293792165,0.3862295458890923,-0.9736463175917882,581076135092.154,10.2951601419889,1.591358053391145,54.425,54.56133333333334,54.10633333333334,1,0,0,0,0,0,0,0,0,0,0,0,Low Crash Confidence
2013-02-01,53.16,0.5086709438521044,126.47583120254,53.7737,10.5,26668771146.4898,40791978736.8174,1856722121394.42,-115.97583120254,13.890795344556135,0.7862108289483933,0.0363332504664959,0.3862295458890923,-0.9736463175917882,581076135092.154,10.2951601419889,1.591358053391145,54.36666666666667,54.5515,54.09411111111111,0,1,0,0,0,0,0,0,0,0,0,0,Low Crash Confidence
2013-02-04,53.24,0.5524353131676196,126.47583120254,53.7737,10.5,26668771146.4898,40791978736.8174,1856722121394.42,-115.97583120254,13.890795344556135,0.7862108289483933,0.0363332504664959,0.3862295458890923,-0.9736463175917882,581076135092.154,10.2951601419889,1.591358053391145,54.319,54.52883333333333,54.09166666666667,0,1,0,0,0,0,0,0,0,0,0,0,Low Crash Confidence
2013-02-05,52.99,0.5667017562911176,126.47583120254,53.7737,10.5,26668771146.4898,40791978736.8174,1856722121394.42,-115.97583120254,13.890795344556135,0.7862108289483933,0.0363332504664959,0.3862295458890923,-0.9736463175917882,581076135092.154,10.2951601419889,1.591358053391145,54.25466666666667,54.505,54.08677777777777,0,1,0,0,0,0,0,0,0,0,0,0,Low Crash Confidence
2013-02-06,53.07,0.5808002734538009,126.47583120254,53.7737,10.5,26668771146.4898,40791978736.8174,1856722121394.42,-115.97583120254,13.890795344556135,0.7862108289483933,0.0363332504664959,0.3862295458890923,-0.9736463175917882,581076135092.154,10.2951601419889,1.591358053391145,54.18833333333334,54.48333333333333,54.08355555555556,0,1,0,0,0,0,0,0,0,0,0,0,Low Crash Confidence
2013-02-07,53.22,0.5947266869607634,126.47583120254,53.7737,10.5,26668771146.4898,40791978736.8174,1856722121394.42,-115.97583120254,13.890795344556135,0.7862108289483933,0.0363332504664959,0.3862295458890923,-0.9736463175917882,581076135092.154,10.2951601419889,1.591358053391145,54.13066666666667,54.46533333333333,54.08022222222222,0,1,0,0,0,0,0,0,0,0,0,0,Low Crash Confidence
2013-02-08,53.58,0.6084768701151261,126.47583120254,53.7737,10.5,26668771146.4898,40791978736.8174,1856722121394.42,-115.97583120254,13.890795344556135,0.7862108289483933,0.0363332504664959,0.3862295458890923,-0.9736463175917882,581076135092.154,10.2951601419889,1.591358053391145,54.088,54.448166666666665,54.08677777777777,0,1,0,0,0,0,0,0,0,0,0,0,Low Crash Confidence
2013-02-11,53.95,0.6486295610349814,126.47583120254,53.7737,10.5,26668771146.4898,40791978736.8174,1856722121394.42,-115.97583120254,13.890795344556135,0.7862108289483933,0.0363332504664959,0.3862295458890923,-0.9736463175917882,581076135092.154,10.2951601419889,1.591358053391145,54.055,54.43366666666667,54.09822222222223,0,1,0,0,0,0,0,0,0,0,0,0,Low Crash Confidence
2013-02-12,53.75,0.6616346182422783,126.47583120254,53.7737,10.5,26668771146.4898,40791978736.8174,1856722121394.42,-115.97583120254,13.890795344556135,0.7862108289483933,0.0363332504664959,0.3862295458890923,-0.9736463175917882,581076135092.154,10.2951601419889,1.591358053391145,54.021,54.415,54.11255555555556,0,1,0,0,0,0,0,0,0,0,0,0,Medium Crash Confidence
2013-02-13,53.79,0.6744436188329455,126.47583120254,53.7737,10.5,26668771146.4898,40791978736.8174,1856722121394.42,-115.97583120254,13.890795344556135,0.7862108289483933,0.0363332504664959,0.3862295458890923,-0.9736463175917882,581076135092.154,10.2951601419889,1.591358053391145,53.98533333333333,54.400666666666666,54.12777777777778,0,1,0,0,0,0,0,0,0,0,0,0,Medium Crash Confidence
2013-02-14,53.94,0.6870527672236669,126.47583120254,53.7737,10.5,26668771146.4898,40791978736.8174,1856722121394.42,-115.97583120254,13.890795344556135,0.7862108289483933,0.0363332504664959,0.3862295458890923,-0.9736463175917882,581076135092.154,10.2951601419889,1.591358053391145,53.97566666666667,54.38033333333333,54.14655555555555,0,1,0,0,0,0,0,0,0,0,0,0,Medium Crash Confidence
2013-02-15,54.28,0.699458327051647,126.47583120254,53.7737,10.5,26668771146.4898,40791978736.8174,1856722121394.42,-115.97583120254,13.890795344556135,0.7862108289483933,0.0363332504664959,0.3862295458890923,-0.9736463175917882,581076135092.154,10.2951601419889,1.591358053391145,53.96966666666666,54.36749999999999,54.17477777777777,0,1,0,0,0,0,0,0,0,0,0,0,Low Crash Confidence
2013-02-19,54.26,0.7469720876965552,126.47583120254,53.7737,10.5,26668771146.4898,40791978736.8174,1856722121394.42,-115.97583120254,13.890795344556135,0.7862108289483933,0.0363332504664959,0.3862295458890923,-0.9736463175917882,581076135092.154,10.2951601419889,1.591358053391145,53.94733333333333,54.3535,54.202444444444446,0,1,0,0,0,0,0,0,0,0,0,0,Medium Crash Confidence
2013-02-20,54.18,0.7583058084785624,126.47583120254,53.7737,10.5,26668771146.4898,40791978736.8174,1856722121394.42,-115.97583120254,13.890795344556135,0.7862108289483933,0.0363332504664959,0.3862295458890923,-0.9736463175917882,581076135092.154,10.2951601419889,1.591358053391145,53.91333333333333,54.3375,54.218555555555554,0,1,0,0,0,0,0,0,0,0,0,0,Medium Crash Confidence
2013-02-21,54.47,0.7694148268839378,126.47583120254,53.7737,10.5,26668771146.4898,40791978736.8174,1856722121394.42,-115.97583120254,13.890795344556135,0.7862108289483933,0.0363332504664959,0.3862295458890923,-0.9736463175917882,581076135092.154,10.2951601419889,1.591358053391145,53.895,54.32133333333333,54.23433333333333,0,1,0,0,0,0,0,0,0,0,0,0,Low Crash Confidence
2013-02-22,54.28,0.7802958510707755,126.47583120254,53.7737,10.5,26668771146.4898,40791978736.8174,1856722121394.42,-115.97583120254,13.890795344556135,0.7862108289483933,0.0363332504664959,0.3862295458890923,-0.9736463175917882,581076135092.154,10.2951601419889,1.591358053391145,53.87800000000001,54.29883333333333,54.25233333333333,0,1,0,0,0,0,0,0,0,0,0,0,Low Crash Confidence
2013-02-25,53.96,0.8115390590073611,126.47583120254,53.7737,10.5,26668771146.4898,40791978736.8174,1856722121394.42,-115.97583120254,13.890795344556135,0.7862108289483933,0.0363332504664959,0.3862295458890923,-0.9736463175917882,581076135092.154,10.2951601419889,1.591358053391145,53.86033333333333,54.275666666666666,54.26511111111112,0,1,0,0,0,0,0,0,0,0,0,0,Medium Crash Confidence
2013-02-26,54.14,0.8214765533024142,126.47583120254,53.7737,10.5,26668771146.4898,40791978736.8174,1856722121394.42,-115.97583120254,13.890795344556135,0.7862108289483933,0.0363332504664959,0.3862295458890923,-0.9736463175917882,581076135092.154,10.2951601419889,1.591358053391145,53.838,54.24966666666667,54.276777777777774,0,1,0,0,0,0,0,0,0,0,0,0,Medium Crash Confidence
2013-02-27,53.72,0.8311706263658079,126.47583120254,53.7737,10.5,26668771146.4898,40791978736.8174,1856722121394.42,-115.97583120254,13.890795344556135,0.7862108289483933,0.0363332504664959,0.3862295458890923,-0.9736463175917882,581076135092.154,10.2951601419889,1.591358053391145,53.812,54.23316666666667,54.286,0,1,0,0,0,0,0,0,0,0,0,0,Medium Crash Confidence
2013-02-28,54.37,0.8406184056344782,126.47583120254,53.7737,10.5,26668771146.4898,40791978736.8174,1856722121394.42,-115.97583120254,13.890795344556135,0.7862108289483933,0.0363332504664959,0.3862295458890923,-0.9736463175917882,581076135092.154,10.2951601419889,1.591358053391145,53.80499999999999,54.235,54.30277777777778,0,1,0,0,0,0,0,0,0,0,0,0,Medium Crash Confidence
2013-03-01,54.9,0.8498170915275278,126.716051204824,54.4046,10.25,30541435907.9931,40947768626.1823,1856722121394.42,-116.466051204824,13.988408227987442,0.7945293272680445,0.0385029098918077,0.3862295458890923,-0.9736463175917882,581076135092.154,10.2951601419889,1.591358053391145,53.813,54.239,54.31877777777778,0,0,1,0,0,0,0,0,0,0,0,0,Low Crash Confidence
2013-03-04,54.92,0.8758917051442429,126.716051204824,54.4046,10.25,30541435907.9931,40947768626.1823,1856722121394.42,-116.466051204824,13.988408227987442,0.7945293272680445,0.0385029098918077,0.3862295458890923,-0.9736463175917882,581076135092.154,10.2951601419889,1.591358053391145,53.832,54.24216666666667,54.32811111111112,0,0,1,0,0,0,0,0,0,0,0,0,Low Crash Confidence
2013-03-05,54.87,0.8840675099433636,126.716051204824,54.4046,10.25,30541435907.9931,40947768626.1823,1856722121394.42,-116.466051204824,13.988408227987442,0.7945293272680445,0.0385029098918077,0.3862295458890923,-0.9736463175917882,581076135092.154,10.2951601419889,1.591358053391145,53.867,54.249,54.343222222222224,0,0,1,0,0,0,0,0,0,0,0,0,Low Crash Confidence
2013-03-06,54.83,0.8919813464595485,126.716051204824,54.4046,10.25,30541435907.9931,40947768626.1823,1856722121394.42,-116.466051204824,13.988408227987442,0.7945293272680445,0.0385029098918077,0.3862295458890923,-0.9736463175917882,581076135092.154,10.2951601419889,1.591358053391145,53.904,54.257666666666665,54.355555555555554,0,0,1,0,0,0,0,0,0,0,0,0,Low Crash Confidence
2013-03-07,54.45,0.8996308696522433,126.716051204824,54.4046,10.25,30541435907.9931,40947768626.1823,1856722121394.42,-116.466051204824,13.988408227987442,0.7945293272680445,0.0385029098918077,0.3862295458890923,-0.9736463175917882,581076135092.154,10.2951601419889,1.591358053391145,53.93033333333333,54.25933333333333,54.36355555555556,0,0,1,0,0,0,0,0,0,0,0,0,Low Crash Confidence
2013-03-08,54.32,0.907013812802636,126.716051204824,54.4046,10.25,30541435907.9931,40947768626.1823,1856722121394.42,-116.466051204824,13.988408227987442,0.7945293272680445,0.0385029098918077,0.3862295458890923,-0.9736463175917882,581076135092.154,10.2951601419889,1.591358053391145,53.952000000000005,54.257666666666665,54.37211111111111,0,0,1,0,0,0,0,0,0,0,0,0,Low Crash Confidence
2013-03-11,54.38,0.9275416835791966,126.716051204824,54.4046,10.25,30541435907.9931,40947768626.1823,1856722121394.42,-116.466051204824,13.988408227987442,0.7945293272680445,0.0385029098918077,0.3862295458890923,-0.9736463175917882,581076135092.154,10.2951601419889,1.591358053391145,53.972,54.258833333333335,54.38133333333333,0,0,1,0,0,0,0,0,0,0,0,0,Low Crash Confidence
2013-03-12,54.19,0.9338372288229252,126.716051204824,54.4046,10.25,30541435907.9931,40947768626.1823,1856722121394.42,-116.466051204824,13.988408227987442,0.7945293272680445,0.0385029098918077,0.3862295458890923,-0.9736463175917882,581076135092.154,10.2951601419889,1.591358053391145,53.97933333333334,54.25816666666667,54.38233333333334,0,0,1,0,0,0,0,0,0,0,0,0,Low Crash Confidence
2013-03-13,54.3,0.9398560579418954,126.716051204824,54.4046,10.25,30541435907.9931,40947768626.1823,1856722121394.42,-116.466051204824,13.988408227987442,0.7945293272680445,0.0385029098918077,0.3862295458890923,-0.9736463175917882,581076135092.154,10.2951601419889,1.591358053391145,54.001333333333335,54.25716666666666,54.38611111111111,0,0,1,0,0,0,0,0,0,0,0,0,Low Crash Confidence
2013-03-14,54.22,0.9455963874271426,126.716051204824,54.4046,10.25,30541435907.9931,40947768626.1823,1856722121394.42,-116.466051204824,13.988408227987442,0.7945293272680445,0.0385029098918077,0.3862295458890923,-0.9736463175917882,581076135092.154,10.2951601419889,1.591358053391145,54.035,54.25266666666667,54.39077777777778,0,0,1,0,0,0,0,0,0,0,0,0,Medium Crash Confidence
2013-03-15,54.06,0.9510565162951536,126.716051204824,54.4046,10.25,30541435907.9931,40947768626.1823,1856722121394.42,-116.466051204824,13.988408227987442,0.7945293272680445,0.0385029098918077,0.3862295458890923,-0.9736463175917882,581076135092.154,10.2951601419889,1.591358053391145,54.059666666666665,54.242333333333335,54.39411111111112,0,0,1,0,0,0,0,0,0,0,0,0,Medium Crash Confidence
2013-03-18,54.1,0.9657399376548548,126.716051204824,54.4046,10.25,30541435907.9931,40947768626.1823,1856722121394.42,-116.466051204824,13.988408227987442,0.7945293272680445,0.0385029098918077,0.3862295458890923,-0.9736463175917882,581076135092.154,10.2951601419889,1.591358053391145,54.091,54.22883333333333,54.398,0,0,1,0,0,0,0,0,0,0,0,0,Low Crash Confidence
2013-03-19,54.4,0.9700639218515072,126.716051204824,54.4046,10.25,30541435907.9931,40947768626.1823,1856722121394.42,-116.466051204824,13.988408227987442,0.7945293272680445,0.0385029098918077,0.3862295458890923,-0.9736463175917882,581076135092.154,10.2951601419889,1.591358053391145,54.129666666666665,54.22433333333333,54.395777777777774,0,0,1,0,0,0,0,0,0,0,0,0,Low Crash Confidence
2013-03-20,54.32,0.9741004551724204,126.716051204824,54.4046,10.25,30541435907.9931,40947768626.1823,1856722121394.42,-116.466051204824,13.988408227987442,0.7945293272680445,0.0385029098918077,0.3862295458890923,-0.9736463175917882,581076135092.154,10.2951601419889,1.591358053391145,54.17399999999999,54.21433333333333,54.39466666666667,0,0,1,0,0,0,0,0,0,0,0,0,Low Crash Confidence
2013-03-21,54.27,0.9778483415056568,126.716051204824,54.4046,10.25,30541435907.9931,40947768626.1823,1856722121394.42,-116.466051204824,13.988408227987442,0.7945293272680445,0.0385029098918077,0.3862295458890923,-0.9736463175917882,581076135092.154,10.2951601419889,1.591358053391145,54.214000000000006,54.20116666666666,54.39355555555556,0,0,1,0,0,0,0,0,0,0,0,0,Low Crash Confidence
2013-03-22,54.3,0.9813064702716092,126.716051204824,54.4046,10.25,30541435907.9931,40947768626.1823,1856722121394.42,-116.466051204824,13.988408227987442,0.7945293272680445,0.0385029098918077,0.3862295458890923,-0.9736463175917882,581076135092.154,10.2951601419889,1.591358053391145,54.25,54.190333333333335,54.39355555555556,0,0,1,0,0,0,0,0,0,0,0,0,Medium Crash Confidence
2013-03-25,54.22,0.989932495087353,126.716051204824,54.4046,10.25,30541435907.9931,40947768626.1823,1856722121394.42,-116.466051204824,13.988408227987442,0.7945293272680445,0.0385029098918077,0.3862295458890923,-0.9736463175917882,581076135092.154,10.2951601419889,1.591358053391145,54.27133333333334,54.17966666666667,54.389222222222216,0,0,1,0,0,0,0,0,0,0,0,0,Medium Crash Confidence
2013-03-26,54.42,0.9922222094179324,126.716051204824,54.4046,10.25,30541435907.9931,40947768626.1823,1856722121394.42,-116.466051204824,13.988408227987442,0.7945293272680445,0.0385029098918077,0.3862295458890923,-0.9736463175917882,581076135092.154,10.2951601419889,1.591358053391145,54.287,54.171,54.38477777777778,0,0,1,0,0,0,0,0,0,0,0,0,Medium Crash Confidence
2013-03-27,54.45,0.994217906893952,126.716051204824,54.4046,10.25,30541435907.9931,40947768626.1823,1856722121394.42,-116.466051204824,13.988408227987442,0.7945293272680445,0.0385029098918077,0.3862295458890923,-0.9736463175917882,581076135092.154,10.2951601419889,1.591358053391145,54.31033333333333,54.16566666666667,54.38011111111111,0,0,1,0,0,0,0,0,0,0,0,0,Medium Crash Confidence
2013-03-28,54.44,0.995918996147179,126.716051204824,54.4046,10.25,30541435907.9931,40947768626.1823,1856722121394.42,-116.466051204824,13.988408227987442,0.7945293272680445,0.0385029098918077,0.3862295458890923,-0.9736463175917882,581076135092.154,10.2951601419889,1.591358053391145,54.332,54.15866666666667,54.37777777777778,0,0,1,0,0,0,0,0,0,0,0,0,Medium Crash Confidence
2013-03-29,54.52,0.9973249731081556,126.716051204824,54.4046,10.25,30541435907.9931,40947768626.1823,1856722121394.42,-116.466051204824,13.988408227987442,0.7945293272680445,0.0385029098918077,0.3862295458890923,-0.9736463175917882,581076135092.154,10.2951601419889,1.591358053391145,54.35133333333333,54.1635,54.370666666666665,0,0,1,0,0,0,0,0,0,0,0,0,Medium Crash Confidence
2013-04-01,54.28,0.9997685019798908,127.436711211676,54.3757,10.25,24524539490.985897,41577149443.5934,1856722121394.42,-117.186711211676,14.18209149154975,0.8023240220835371,0.035601282589845,0.3488025183904314,-1.1714534795599365,581076135092.154,10.2951601419889,1.591358053391145,54.35133333333333,54.1605,54.36211111111111,0,0,0,1,0,0,0,0,0,0,0,0,Medium Crash Confidence
2013-04-02,54.43,0.99999073973619,127.436711211676,54.3757,10.25,24524539490.985897,41577149443.5934,1856722121394.42,-117.186711211676,14.18209149154975,0.8023240220835371,0.035601282589845,0.3488025183904314,-1.1714534795599365,581076135092.154,10.2951601419889,1.591358053391145,54.357,54.152166666666666,54.35466666666667,0,0,0,1,0,0,0,0,0,0,0,0,Medium Crash Confidence
2013-04-03,54.46,0.999916658654738,127.436711211676,54.3757,10.25,24524539490.985897,41577149443.5934,1856722121394.42,-117.186711211676,14.18209149154975,0.8023240220835371,0.035601282589845,0.3488025183904314,-1.1714534795599365,581076135092.154,10.2951601419889,1.591358053391145,54.36633333333334,54.139833333333335,54.34711111111111,0,0,0,1,0,0,0,0,0,0,0,0,Medium Crash Confidence
2013-04-04,54.91,0.9995462806873572,127.436711211676,54.3757,10.25,24524539490.985897,41577149443.5934,1856722121394.42,-117.186711211676,14.18209149154975,0.8023240220835371,0.035601282589845,0.3488025183904314,-1.1714534795599365,581076135092.154,10.2951601419889,1.591358053391145,54.38099999999999,54.138000000000005,54.34122222222222,0,0,0,1,0,0,0,0,0,0,0,0,Medium Crash Confidence
2013-04-05,54.75,0.9988797155850336,127.436711211676,54.3757,10.25,24524539490.985897,41577149443.5934,1856722121394.42,-117.186711211676,14.18209149154975,0.8023240220835371,0.035601282589845,0.3488025183904314,-1.1714534795599365,581076135092.154,10.2951601419889,1.591358053391145,54.39666666666666,54.13733333333334,54.33144444444444,0,0,0,1,0,0,0,0,0,0,0,0,Medium Crash Confidence
2013-04-08,54.58,0.9951053111006976,127.436711211676,54.3757,10.25,24524539490.985897,41577149443.5934,1856722121394.42,-117.186711211676,14.18209149154975,0.8023240220835371,0.035601282589845,0.3488025183904314,-1.1714534795599365,581076135092.154,10.2951601419889,1.591358053391145,54.41733333333334,54.13883333333333,54.32288888888888,0,0,0,1,0,0,0,0,0,0,0,0,Medium Crash Confidence
2013-04-09,54.47,0.9932568492674144,127.436711211676,54.3757,10.25,24524539490.985897,41577149443.5934,1856722121394.42,-117.186711211676,14.18209149154975,0.8023240220835371,0.035601282589845,0.3488025183904314,-1.1714534795599365,581076135092.154,10.2951601419889,1.591358053391145,54.42833333333333,54.13316666666666,54.30922222222223,0,0,0,1,0,0,0,0,0,0,0,0,Medium Crash Confidence
2013-04-10,54.41,0.9911140639934548,127.436711211676,54.3757,10.25,24524539490.985897,41577149443.5934,1856722121394.42,-117.186711211676,14.18209149154975,0.8023240220835371,0.035601282589845,0.3488025183904314,-1.1714534795599365,581076135092.154,10.2951601419889,1.591358053391145,54.45133333333333,54.13166666666667,54.30588888888889,0,0,0,1,0,0,0,0,0,0,0,0,Medium Crash Confidence
2013-04-11,54.36,0.9886775902323404,127.436711211676,54.3757,10.25,24524539490.985897,41577149443.5934,1856722121394.42,-117.186711211676,14.18209149154975,0.8023240220835371,0.035601282589845,0.3488025183904314,-1.1714534795599365,581076135092.154,10.2951601419889,1.591358053391145,54.451,54.128,54.30699999999999,0,0,0,1,0,0,0,0,0,0,0,0,High Crash Confidence
2013-04-12,54.62,0.9859481499638304,127.436711211676,54.3757,10.25,24524539490.985897,41577149443.5934,1856722121394.42,-117.186711211676,14.18209149154975,0.8023240220835371,0.035601282589845,0.3488025183904314,-1.1714534795599365,581076135092.154,10.2951601419889,1.591358053391145,54.44166666666667,54.12733333333334,54.30655555555556,0,0,0,1,0,0,0,0,0,0,0,0,High Crash Confidence
2013-04-15,54.48,0.9760105506323684,127.436711211676,54.3757,10.25,24524539490.985897,41577149443.5934,1856722121394.42,-117.186711211676,14.18209149154975,0.8023240220835371,0.035601282589845,0.3488025183904314,-1.1714534795599365,581076135092.154,10.2951601419889,1.591358053391145,54.427,54.1295,54.30377777777778,0,0,0,1,0,0,0,0,0,0,0,0,High Crash Confidence
2013-04-16,54.08,0.9721181966290612,127.436711211676,54.3757,10.25,24524539490.985897,41577149443.5934,1856722121394.42,-117.186711211676,14.18209149154975,0.8023240220835371,0.035601282589845,0.3488025183904314,-1.1714534795599365,581076135092.154,10.2951601419889,1.591358053391145,54.400666666666666,54.133833333333335,54.29955555555556,0,0,0,1,0,0,0,0,0,0,0,0,High Crash Confidence
2013-04-17,54.16,0.9679377830240642,127.436711211676,54.3757,10.25,24524539490.985897,41577149443.5934,1856722121394.42,-117.186711211676,14.18209149154975,0.8023240220835371,0.035601282589845,0.3488025183904314,-1.1714534795599365,581076135092.154,10.2951601419889,1.591358053391145,54.37833333333334,54.14116666666666,54.297888888888885,0,0,0,1,0,0,0,0,0,0,0,0,High Crash Confidence
2013-04-18,53.95,0.9634705485641488,127.436711211676,54.3757,10.25,24524539490.985897,41577149443.5934,1856722121394.42,-117.186711211676,14.18209149154975,0.8023240220835371,0.035601282589845,0.3488025183904314,-1.1714534795599365,581076135092.154,10.2951601419889,1.591358053391145,54.36166666666667,54.146,54.29344444444445,0,0,0,1,0,0,0,0,0,0,0,0,High Crash Confidence
2013-04-19,53.98,0.9587178169872964,127.436711211676,54.3757,10.25,24524539490.985897,41577149443.5934,1856722121394.42,-117.186711211676,14.18209149154975,0.8023240220835371,0.035601282589845,0.3488025183904314,-1.1714534795599365,581076135092.154,10.2951601419889,1.591358053391145,54.350333333333325,54.15116666666666,54.28855555555556,0,0,0,1,0,0,0,0,0,0,0,0,High Crash Confidence
2013-04-22,54.19,0.9427611433904208,127.436711211676,54.3757,10.25,24524539490.985897,41577149443.5934,1856722121394.42,-117.186711211676,14.18209149154975,0.8023240220835371,0.035601282589845,0.3488025183904314,-1.1714534795599365,581076135092.154,10.2951601419889,1.591358053391145,54.344,54.158,54.28722222222222,0,0,0,1,0,0,0,0,0,0,0,0,High Crash Confidence
2013-04-23,54.39,0.9368813462954316,127.436711211676,54.3757,10.25,24524539490.985897,41577149443.5934,1856722121394.42,-117.186711211676,14.18209149154975,0.8023240220835371,0.035601282589845,0.3488025183904314,-1.1714534795599365,581076135092.154,10.2951601419889,1.591358053391145,54.35066666666667,54.165,54.289,0,0,0,1,0,0,0,0,0,0,0,0,High Crash Confidence
2013-04-24,54.22,0.9307239310379796,127.436711211676,54.3757,10.25,24524539490.985897,41577149443.5934,1856722121394.42,-117.186711211676,14.18209149154975,0.8023240220835371,0.035601282589845,0.3488025183904314,-1.1714534795599365,581076135092.154,10.2951601419889,1.591358053391145,54.348,54.17466666666667,54.287444444444446,0,0,0,1,0,0,0,0,0,0,0,0,High Crash Confidence
2013-04-25,54.11,0.9242907221930932,127.436711211676,54.3757,10.25,24524539490.985897,41577149443.5934,1856722121394.42,-117.186711211676,14.18209149154975,0.8023240220835371,0.035601282589845,0.3488025183904314,-1.1714534795599365,581076135092.154,10.2951601419889,1.591358053391145,54.34433333333333,54.18966666666667,54.28322222222222,0,0,0,1,0,0,0,0,0,0,0,0,High Crash Confidence
2013-04-26,54.41,0.9175836260593936,127.436711211676,54.3757,10.25,24524539490.985897,41577149443.5934,1856722121394.42,-117.186711211676,14.18209149154975,0.8023240220835371,0.035601282589845,0.3488025183904314,-1.1714534795599365,581076135092.154,10.2951601419889,1.591358053391145,54.356,54.20783333333333,54.28022222222221,0,0,0,1,0,0,0,0,0,0,0,0,High Crash Confidence
2013-04-29,54.2,0.895839290734909,127.436711211676,54.3757,10.25,24524539490.985897,41577149443.5934,1856722121394.42,-117.186711211676,14.18209149154975,0.8023240220835371,0.035601282589845,0.3488025183904314,-1.1714534795599365,581076135092.154,10.2951601419889,1.591358053391145,54.35933333333333,54.225166666666674,54.272333333333336,0,0,0,1,0,0,0,0,0,0,0,0,High Crash Confidence
2013-04-30,53.68,0.8880573226294932,127.436711211676,54.3757,10.25,24524539490.985897,41577149443.5934,1856722121394.42,-117.186711211676,14.18209149154975,0.8023240220835371,0.035601282589845,0.3488025183904314,-1.1714534795599365,581076135092.154,10.2951601419889,1.591358053391145,54.33533333333333,54.2325,54.261333333333326,0,0,0,1,0,0,0,0,0,0,0,0,High Crash Confidence
2013-05-01,53.65,0.8800122039735357,128.397591220813,55.0108,10.25,24922939422.8042,43987097969.8532,1856722121394.42,-118.147591220813,13.922892770074627,0.8090761360184596,0.037113812884884,0.3488025183904314,-1.1714534795599365,581076135092.154,10.2951601419889,1.591358053391145,54.313,54.2435,54.24722222222222,0,0,0,0,1,0,0,0,0,0,0,0,High Crash Confidence
2013-05-02,53.79,0.8717063187093218,128.397591220813,55.0108,10.25,24922939422.8042,43987097969.8532,1856722121394.42,-118.147591220813,13.922892770074627,0.8090761360184596,0.037113812884884,0.3488025183904314,-1.1714534795599365,581076135092.154,10.2951601419889,1.591358053391145,54.297,54.2555,54.23311111111112,0,0,0,0,1,0,0,0,0,0,0,0,High Crash Confidence
2013-05-03,53.8,0.8631421280499114,128.397591220813,55.0108,10.25,24922939422.8042,43987097969.8532,1856722121394.42,-118.147591220813,13.922892770074627,0.8090761360184596,0.037113812884884,0.3488025183904314,-1.1714534795599365,581076135092.154,10.2951601419889,1.591358053391145,54.28033333333333,54.265166666666666,54.22033333333333,0,0,0,0,1,0,0,0,0,0,0,0,High Crash Confidence
